,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
EcologicalConsumer,14.0,0.0,325.1661,14.0,0.0,258.8146,14.0,0.529087,325.1661,14.0,0.0,201.18896,17.0,0.0,111.07205
EcologicalConsumer,17.0,0.0,89.26926,17.0,0.529087,128.68954,14.0,0.0,297.0606,14.0,0.529087,230.46258999999998,14.0,0.0,297.0606
LazyConsumer,14.0,0.0,91.197586,14.0,0.0,114.47707,17.0,0.0,117.47766000000001,15.0,0.529087,114.47707,14.0,0.529087,172.20047
EcologicalConsumer,13.0,0.529087,96.04687,14.0,0.529087,111.23398600000002,13.0,0.0,96.04687,14.0,0.0,111.23398600000002,14.0,0.0,127.98828
Consumer,13.0,0.529087,128.8177,14.0,0.529087,185.56401,14.0,0.529087,95.34149000000001,16.0,0.0,116.07756,13.0,0.0,128.8177
LazyConsumer,17.0,0.0,122.33152,17.0,0.529087,91.0,14.0,0.0,161.47136,16.0,0.0,284.1144,14.0,0.0,161.47136
LazyConsumer,14.0,0.529087,175.80103,14.0,0.529087,93.43446999999999,14.0,0.0,117.92370600000001,14.0,0.0,93.43446999999999,14.0,0.0,175.80103
LazyConsumer,16.0,0.0,122.77215,14.0,0.0,100.62306,14.0,0.0,131.3659,14.0,0.0,100.62306,16.0,0.0,122.77215
EcologicalConsumer,12.0,0.529087,276.53934,14.0,0.529087,155.41557,14.0,0.0,210.64188,12.0,0.529087,276.53934,14.0,0.0,210.64188
Consumer,17.0,0.0,163.21765,14.0,0.529087,116.498924,14.0,0.0,171.8255,14.0,0.529087,98.0,14.0,0.529087,171.8255
EcologicalConsumer,12.0,0.5534266999999999,327.24915,14.0,0.5534266999999999,202.71161999999998,12.0,0.0,327.24915,17.0,0.0,157.03503,14.0,0.0,202.71161999999998
Consumer,12.0,0.529087,289.15393,14.0,0.0,223.18152999999998,12.0,0.0,289.15393,17.0,0.0,129.00388,12.0,0.0,289.15393
EcologicalConsumer,13.0,0.0,93.43446999999999,13.0,0.0,210.64188,13.0,0.41012853,93.43446999999999,13.0,0.0,210.64188,13.0,0.0,93.43446999999999
Consumer,14.0,0.0,98.0,14.0,0.0,116.498924,14.0,0.0,98.0,14.0,0.0,171.8255,14.0,0.529087,116.498924
LazyConsumer,17.0,0.0,102.83968,14.0,0.0,148.55302,14.0,0.0,265.69907,17.0,0.0,102.83968,17.0,0.0,119.61605
EcologicalConsumer,16.0,0.0,185.56401,14.0,0.0,95.34149000000001,16.0,0.0,185.56401,14.0,0.0,95.34149000000001,16.0,0.529087,185.56401
LazyConsumer,14.0,0.0,113.88591000000001,14.0,0.0,208.33147,14.0,0.0,148.49243,14.0,0.0,113.88591000000001,17.0,0.0,120.074974
Consumer,16.0,0.0,322.00775,16.0,0.0,322.00775,17.0,0.0,109.11003999999998,14.0,0.0,255.6658,14.0,0.529087,198.1136
LazyConsumer,14.0,0.0,172.9046,17.0,0.0,99.63935,14.0,0.0,238.0252,17.0,0.0,99.63935,17.0,0.0,99.63935
EcologicalConsumer,13.0,0.0,157.6864,14.0,0.0,107.837845,14.0,0.529087,102.18121,14.0,0.529087,107.837845,14.0,0.0,102.18121
Consumer,17.0,0.0,108.04628999999998,14.0,0.0,175.02571,12.0,0.0,239.26972999999998,14.0,0.0,175.02571,12.0,0.529087,239.26972999999998
Consumer,17.0,0.0,147.98987,12.0,0.529087,149.48244,16.0,0.29048786,103.40696,17.0,0.0,191.90883,12.0,0.0,105.30431999999999
LazyConsumer,12.0,0.0,128.68954,14.0,0.0,103.09704,13.0,0.0,128.68954,14.0,0.0,123.065025,13.0,0.0,153.91231000000002
EcologicalConsumer,14.0,0.0,117.34563999999999,14.0,0.0,175.80103,16.0,0.0,238.76767,16.0,0.0,238.76767,17.0,0.0,119.47385
Consumer,14.0,0.0,226.9317,13.0,0.0,293.22006,14.0,0.529087,226.9317,14.0,0.529087,293.22006,14.0,0.0,226.9317
LazyConsumer,14.0,0.0,157.8005,14.0,0.0,220.7827,14.0,0.529087,114.05701,14.0,0.0,157.8005,14.0,0.529087,220.7827
Consumer,14.0,0.0,106.320274,14.0,0.0,121.45781000000001,14.0,0.0,106.320274,14.0,0.0,141.53445,14.0,0.0,106.320274
EcologicalConsumer,13.0,0.41012853,214.66252000000003,13.0,0.0,214.66252000000003,13.0,0.0,96.18732,13.0,0.0,214.66252000000003,13.0,0.0,165.9518
LazyConsumer,14.0,0.529087,278.4421,14.0,0.529087,218.69156,14.0,0.0,278.4421,14.0,0.529087,345.32592999999997,14.0,0.0,218.69156
LazyConsumer,17.0,0.0,104.56099,12.0,0.0,208.38666,14.0,0.0,145.86638,17.0,0.0,104.56099,12.0,0.529087,208.38666
Consumer,13.0,0.0,145.66057,14.0,0.0,106.53168500000001,14.0,0.529087,117.27318600000001,14.0,0.0,145.66057,14.0,0.0,106.53168500000001
LazyConsumer,16.0,0.529087,172.20047,14.0,0.0,91.197586,16.0,0.0,172.20047,14.0,0.0,91.197586,17.0,0.0,154.26276000000001
EcologicalConsumer,12.0,0.93335056,114.93476000000001,16.0,0.0,154.5639,17.0,0.0,129.46813999999998,12.0,0.0,216.13422000000003,15.0,0.0,154.5639
LazyConsumer,14.0,0.0,178.21616,12.0,0.529087,299.7749,14.0,0.529087,178.21616,12.0,0.0,299.7749,14.0,0.0,233.89955
LazyConsumer,14.0,0.529087,175.80103,14.0,0.0,93.43446999999999,14.0,0.529087,117.92370600000001,14.0,0.0,175.80103,14.0,0.529087,93.43446999999999
EcologicalConsumer,16.0,0.0,332.03915,14.0,0.0,265.1075,17.0,0.0,155.87816,12.0,0.529087,332.03915,12.0,0.529087,332.03915
LazyConsumer,14.0,0.0,106.04243999999998,14.0,0.0,174.82849,17.0,0.0,134.97037,17.0,0.0,134.97037,17.0,0.529087,170.4142
Consumer,14.0,0.529087,105.30431999999999,14.0,0.529087,149.48244,14.0,0.0,105.30431999999999,14.0,0.0,149.48244,14.0,0.0,103.40696
LazyConsumer,12.0,0.87529176,121.59358,11.0,1.0,134.97037,14.0,0.39958832,170.4142,14.0,0.39111254,134.97037,13.0,0.41012853,170.4142
Consumer,14.0,0.529087,89.82204399999999,14.0,0.0,98.48858,14.0,0.0,89.82204399999999,17.0,0.0,129.07362,17.0,0.0,129.07362
EcologicalConsumer,12.0,0.529087,148.55302,12.0,0.529087,148.55302,14.0,0.0,100.65784000000001,14.0,0.5534266999999999,100.57833000000001,12.0,0.0,148.55302
EcologicalConsumer,17.0,0.0,99.18165,14.0,0.529087,216.02083,14.0,0.0,161.48375,17.0,0.0,99.18165,17.0,0.0,126.178444
EcologicalConsumer,14.0,0.0,105.70241499999999,17.0,0.0,152.0296,17.0,0.0,152.0296,17.0,0.529087,198.2448,14.0,0.0,97.984695
EcologicalConsumer,14.0,0.529087,157.6864,14.0,0.0,107.837845,17.0,0.0,140.24622,14.0,0.0,157.6864,17.0,0.0,140.24622
EcologicalConsumer,14.0,0.0,331.15707000000003,14.0,0.529087,205.42882,14.0,0.0,264.43335,14.0,0.529087,331.15707000000003,14.0,0.0,264.43335
LazyConsumer,17.0,0.0,120.074974,14.0,0.529087,113.88591000000001,16.0,0.529087,208.33147,14.0,0.0,113.88591000000001,14.0,0.0,148.49243
LazyConsumer,17.0,0.0,107.16808999999999,17.0,0.529087,119.20151000000001,14.0,0.0,157.8005,16.0,0.529087,220.7827,14.0,0.0,114.05701
LazyConsumer,14.0,0.0,103.44564,14.0,0.0,93.21480600000001,14.0,0.0,103.44564,14.0,0.529087,93.21480600000001,14.0,0.0,103.44564
Consumer,14.0,0.0,89.82204399999999,14.0,0.0,98.48858,14.0,0.0,89.82204399999999,14.0,0.0,98.48858,14.0,0.0,89.82204399999999
EcologicalConsumer,12.0,0.87529176,132.9436,11.0,1.0,132.9436,13.0,0.42353019999999997,141.59802,12.0,0.0,132.9436,13.0,0.0,141.59802
EcologicalConsumer,14.0,0.0,130.66751000000002,16.0,0.0,238.76767,14.0,0.0,175.80103,14.0,0.0,130.66751000000002,14.0,0.0,175.80103
EcologicalConsumer,17.0,0.529087,152.0296,15.0,0.0,97.984695,14.0,0.0,97.984695,14.0,0.0,141.35416999999998,14.0,0.0,97.984695
EcologicalConsumer,14.0,0.0,332.03915,17.0,0.0,155.87816,17.0,0.0,104.316826,17.0,0.529087,104.316826,14.0,0.0,205.27542
Consumer,12.0,0.529087,309.01132,12.0,0.93335056,185.29976000000002,15.0,0.529087,242.6685,12.0,0.0,309.01132,15.0,0.0,242.6685
EcologicalConsumer,16.0,0.529087,288.62433,14.0,0.0,164.75436000000002,16.0,0.0,288.62433,14.0,0.0,222.17111,17.0,0.0,88.20430999999999
Consumer,14.0,0.0,175.02571,13.0,0.529087,126.37246999999999,14.0,0.529087,108.04628999999998,14.0,0.529087,175.02571,16.0,0.0,239.26972999999998
LazyConsumer,14.0,0.0,172.20047,14.0,0.529087,114.47707,16.0,0.0,172.20047,14.0,0.0,91.197586,14.0,0.0,114.47707
EcologicalConsumer,14.0,0.0,95.34149000000001,14.0,0.0,145.69145,14.0,0.529087,95.34149000000001,14.0,0.0,145.69145,17.0,0.0,181.2457
EcologicalConsumer,17.0,0.0,152.0296,14.0,0.0,105.70241499999999,16.0,0.0,141.35416999999998,12.0,0.0,141.35416999999998,12.0,0.5534266999999999,141.35416999999998
LazyConsumer,14.0,0.0,254.53094,14.0,0.529087,190.54134,14.0,0.0,254.53094,14.0,0.529087,141.76741,14.0,0.529087,254.53094
Consumer,14.0,0.0,177.00281999999999,17.0,0.0,131.7953,17.0,0.529087,89.498604,14.0,0.0,235.64803999999998,14.0,0.0,177.00281999999999
LazyConsumer,13.0,0.529087,103.09704,14.0,0.0,128.68954,14.0,0.0,123.065025,14.0,0.529087,128.68954,16.0,0.0,186.02419
LazyConsumer,14.0,0.529087,128.31601,14.0,0.0,186.60385,14.0,0.529087,100.62306,14.0,0.0,128.31601,14.0,0.0,100.62306
EcologicalConsumer,17.0,0.0,114.52946999999999,17.0,0.529087,89.80534,14.0,0.0,206.1965,16.0,0.529087,272.23703,14.0,0.0,150.60213000000002
EcologicalConsumer,14.0,0.0,260.77576,17.0,0.0,157.03503,14.0,0.0,327.24915,17.0,0.0,157.03503,17.0,0.529087,110.308655
EcologicalConsumer,13.0,0.529087,205.27542,14.0,0.0,265.1075,13.0,0.0,205.27542,16.0,0.0,332.03915,16.0,0.0,332.03915
LazyConsumer,12.0,0.90612286,178.6197,13.0,0.42353019999999997,96.60745,12.0,0.0,178.6197,14.0,0.0,101.86756,13.0,0.0,178.6197
EcologicalConsumer,14.0,0.0,105.70241499999999,14.0,0.0,97.984695,14.0,0.0,97.984695,14.0,0.0,105.70241499999999,14.0,0.0,141.35416999999998
LazyConsumer,17.0,0.0,96.60745,17.0,0.529087,101.86756,14.0,0.0,243.89546,14.0,0.529087,126.57408999999998,14.0,0.0,178.6197
LazyConsumer,12.0,0.0,186.60385,15.0,0.0,128.31601,12.0,0.0,186.60385,15.0,0.0,100.62306,14.0,0.529087,186.60385
LazyConsumer,14.0,0.0,186.02419,14.0,0.0,128.68954,14.0,0.0,103.09704,14.0,0.529087,128.68954,14.0,0.0,103.09704
LazyConsumer,12.0,0.0,326.0322,15.0,0.0,199.48183,17.0,0.0,100.62306,17.0,0.529087,150.74813999999998,14.0,0.529087,259.13126
LazyConsumer,13.0,0.529087,107.042046,13.0,0.0,160.20612,13.0,0.0,107.042046,14.0,0.529087,160.20612,13.0,0.529087,115.66331000000001
EcologicalConsumer,12.0,0.87529176,258.8146,11.0,1.0,258.8146,13.0,1.0,201.18896,13.0,0.0,111.07205,12.0,0.0,258.8146
EcologicalConsumer,14.0,0.529087,94.20191,14.0,0.0,134.20134,17.0,0.0,157.20686,17.0,0.529087,205.27542,14.0,0.0,107.82393
EcologicalConsumer,17.0,0.529087,213.10092000000003,14.0,0.0,104.69001999999999,16.0,0.0,141.44963,14.0,0.529087,104.69001999999999,16.0,0.0,141.44963
Consumer,15.0,0.0,101.4002,14.0,0.529087,167.02695,15.0,0.0,114.236595,17.0,0.0,172.28465,17.0,0.529087,133.96268
LazyConsumer,17.0,0.529087,186.60385,14.0,0.0,122.77215,14.0,0.529087,100.62306,14.0,0.529087,100.62306,14.0,0.0,122.77215
LazyConsumer,13.0,0.529087,206.63011,14.0,0.0,266.92322,13.0,0.0,206.63011,16.0,0.0,333.95807,13.0,0.0,206.63011
EcologicalConsumer,14.0,0.0,216.13422000000003,14.0,0.0,154.5639,14.0,0.0,114.93476000000001,14.0,0.0,216.13422000000003,14.0,0.0,154.5639
EcologicalConsumer,17.0,0.0,165.30275,17.0,0.0,112.36102,17.0,0.529087,165.30275,15.0,0.0,215.1116,14.0,0.0,274.93453999999997
Consumer,17.0,0.0,136.03308,14.0,0.0,178.6309,14.0,0.0,178.6309,14.0,0.0,235.96822000000003,17.0,0.0,136.03308
Consumer,14.0,0.0,235.66927,14.0,0.529087,172.80046000000002,16.0,0.0,235.66927,14.0,0.0,128.14055,14.0,0.0,172.80046000000002
EcologicalConsumer,16.0,0.0,131.46863000000002,12.0,0.529087,131.46863000000002,14.0,0.529087,114.90866000000001,12.0,0.0,131.46863000000002,17.0,0.0,214.66252000000003
Consumer,17.0,0.0,106.73331499999999,14.0,0.0,203.74493,14.0,0.529087,102.9563,14.0,0.0,203.74493,14.0,0.0,141.87318
EcologicalConsumer,17.0,0.0,104.316826,12.0,0.0,332.03915,15.0,0.0,265.1075,15.0,0.0,205.27542,15.0,0.529087,265.1075
Consumer,15.0,0.0,178.6309,17.0,0.0,96.69022,17.0,0.529087,136.03308,14.0,0.0,302.3326,14.0,0.529087,235.96822000000003
LazyConsumer,14.0,0.0,95.07891,14.0,0.0,133.41664,14.0,0.0,195.5096,17.0,0.0,102.48902,14.0,0.0,195.5096
LazyConsumer,15.0,0.0,273.18307000000004,14.0,0.0,339.97794,14.0,0.529087,213.82469,14.0,0.529087,339.97794,14.0,0.529087,273.18307000000004
Consumer,14.0,0.529087,192.93782,14.0,0.0,250.92827999999997,14.0,0.529087,317.41614,14.0,0.0,250.92827999999997,14.0,0.0,192.93782
Consumer,13.0,0.529087,138.94603,13.0,0.0,108.26818999999999,14.0,0.529087,192.77448,16.0,0.0,258.4144,13.0,0.0,138.94603
LazyConsumer,17.0,0.0,170.4142,17.0,0.0,134.97037,17.0,0.0,170.4142,17.0,0.529087,134.97037,14.0,0.0,106.04243999999998
Consumer,12.0,0.87529176,95.34149000000001,14.0,0.0,128.8177,14.0,0.39111254,185.56401,14.0,0.0,185.56401,13.0,0.0,95.34149000000001
LazyConsumer,13.0,0.0,102.528046,14.0,0.0,147.10541,13.0,0.0,102.528046,16.0,0.0,144.49913,16.0,0.0,144.49913
LazyConsumer,14.0,0.529087,157.8005,13.0,0.529087,114.05701,14.0,0.529087,107.16808999999999,13.0,0.0,114.05701,16.0,0.0,220.7827
LazyConsumer,17.0,0.529087,104.56099,14.0,0.0,104.65658,14.0,0.0,145.86638,14.0,0.529087,104.65658,14.0,0.0,208.38666
LazyConsumer,14.0,0.0,178.6197,14.0,0.529087,126.57408999999998,14.0,0.0,178.6197,14.0,0.529087,243.89546,14.0,0.0,126.57408999999998
Consumer,12.0,0.0,121.45781000000001,14.0,0.0,141.53445,14.0,0.0,106.320274,12.0,0.0,121.45781000000001,14.0,0.0,106.320274
EcologicalConsumer,12.0,0.93335056,136.5174,17.0,0.0,195.04102,12.0,0.0,111.01801,12.0,0.0,111.01801,15.0,0.0,97.73945
LazyConsumer,17.0,0.0,123.84263999999999,16.0,0.0,208.38666,12.0,0.5534266999999999,208.38666,14.0,0.529087,104.65658,12.0,0.0,208.38666
EcologicalConsumer,17.0,0.0,111.23398600000002,17.0,0.0,141.22676,17.0,0.529087,111.23398600000002,15.0,0.0,96.04687,14.0,0.529087,188.04521
LazyConsumer,12.0,0.0,186.02419,14.0,0.529087,103.09704,12.0,0.0,186.02419,14.0,0.0,128.68954,12.0,0.529087,186.02419
Consumer,13.0,0.529087,104.69001999999999,14.0,0.529087,104.69001999999999,13.0,0.0,166.90117,13.0,0.0,166.90117,14.0,0.0,115.41231
Consumer,14.0,0.0,98.0,14.0,0.529087,116.498924,14.0,0.0,171.8255,14.0,0.0,116.498924,14.0,0.529087,171.8255
EcologicalConsumer,14.0,0.41012853,201.18896,13.0,0.0,111.07205,13.0,0.0,258.8146,13.0,0.41012853,111.07205,13.0,0.0,258.8146
EcologicalConsumer,14.0,0.0,132.9436,17.0,0.0,141.59802,14.0,0.0,100.68764,16.0,0.0,192.77448,12.0,0.529087,192.77448
EcologicalConsumer,17.0,0.0,129.46813999999998,14.0,0.529087,114.93476000000001,13.0,0.0,216.13422000000003,14.0,0.0,114.93476000000001,14.0,0.0,154.5639
Consumer,16.0,0.0,151.64432,16.0,0.0,151.64432,17.0,0.0,172.9046,14.0,0.0,98.48858,13.0,0.0,151.64432
Consumer,12.0,0.0,151.64432,14.0,0.529087,89.82204399999999,12.0,0.0,151.64432,14.0,0.0,98.48858,12.0,0.529087,151.64432
LazyConsumer,14.0,0.0,157.03503,14.0,0.529087,108.461975,14.0,0.0,157.03503,14.0,0.529087,104.78549,14.0,0.529087,157.03503
Consumer,16.0,0.529087,116.07756,14.0,0.0,128.8177,14.0,0.0,95.34149000000001,16.0,0.0,116.07756,14.0,0.0,95.34149000000001
EcologicalConsumer,12.0,0.5534266999999999,111.01801,14.0,0.0,97.73945,12.0,0.0,111.01801,17.0,0.0,195.04102,17.0,0.0,248.64632999999998
Consumer,15.0,0.529087,192.50974,14.0,0.529087,257.72076,15.0,0.0,192.50974,17.0,0.0,111.94641999999999,17.0,0.0,98.67116999999999
Consumer,14.0,0.0,98.1835,13.0,0.0,127.059044,13.0,0.0,127.059044,14.0,0.529087,98.1835,14.0,0.529087,127.059044
Consumer,12.0,0.0,171.8255,15.0,0.0,116.498924,14.0,0.529087,171.8255,15.0,0.0,116.498924,17.0,0.0,126.57014
LazyConsumer,11.0,1.0,151.34729,11.0,1.0,100.68764,13.0,0.0,106.40488400000001,13.0,0.0,196.59604,12.0,0.0,100.68764
LazyConsumer,13.0,0.0,173.5108,14.0,0.529087,173.5108,14.0,0.0,117.413795,14.0,0.0,173.5108,14.0,0.0,117.413795
EcologicalConsumer,12.0,0.0,91.787796,14.0,0.41012853,121.37957,13.0,0.0,91.787796,14.0,0.0,177.0452,13.0,0.0,91.787796
EcologicalConsumer,13.0,0.0,106.67708600000002,14.0,0.0,110.14535500000001,14.0,0.0,152.4336,13.0,0.529087,110.14535500000001,14.0,0.529087,106.67708600000002
EcologicalConsumer,17.0,0.529087,155.87816,14.0,0.0,332.03915,14.0,0.529087,265.1075,14.0,0.529087,205.27542,14.0,0.529087,332.03915
Consumer,16.0,0.0,145.66057,17.0,0.0,208.38666,14.0,0.529087,117.27318600000001,13.0,0.0,145.66057,14.0,0.529087,106.53168500000001
EcologicalConsumer,17.0,0.529087,181.6948,14.0,0.0,107.837845,14.0,0.0,107.837845,16.0,0.0,157.6864,14.0,0.0,102.18121
EcologicalConsumer,13.0,0.0,91.09336,13.0,0.0,187.3019,14.0,0.0,128.72451999999998,14.0,0.0,91.09336,13.0,0.529087,128.72451999999998
LazyConsumer,17.0,0.0,153.00327,17.0,0.529087,117.72001000000002,14.0,0.0,175.80103,14.0,0.529087,117.92370600000001,14.0,0.529087,93.43446999999999
EcologicalConsumer,14.0,0.529087,164.75436000000002,14.0,0.0,222.17111,14.0,0.529087,288.62433,14.0,0.0,164.75436000000002,15.0,0.529087,222.17111
Consumer,14.0,0.529087,235.96822000000003,13.0,0.529087,178.6309,14.0,0.529087,136.03308,14.0,0.0,136.03308,13.0,0.0,178.6309
LazyConsumer,14.0,0.529087,119.03781000000001,14.0,0.529087,214.35017000000002,16.0,0.0,280.58865,16.0,0.0,280.58865,16.0,0.0,280.58865
Consumer,14.0,0.0,189.89733999999999,12.0,0.529087,255.0,14.0,0.0,137.90215,14.0,0.0,189.89733999999999,17.0,0.0,99.62429
LazyConsumer,15.0,0.0,214.35017000000002,15.0,0.0,157.86703,12.0,0.0,280.58865,15.0,0.529087,214.35017000000002,14.0,0.529087,280.58865
Consumer,14.0,0.0,255.6658,12.0,0.0,322.00775,17.0,0.0,109.11003999999998,12.0,0.529087,322.00775,12.0,0.93335056,198.1136
EcologicalConsumer,16.0,0.0,111.01801,13.0,0.0,136.5174,16.0,0.0,111.01801,17.0,0.0,248.64632999999998,14.0,0.0,97.73945
Consumer,12.0,0.529087,170.59015,14.0,0.0,117.47766000000001,17.0,0.0,133.9888,14.0,0.0,103.17461,14.0,0.0,117.47766000000001
LazyConsumer,14.0,0.529087,178.6197,14.0,0.529087,178.6197,16.0,0.0,243.89546,14.0,0.0,178.6197,17.0,0.0,96.60745
Consumer,14.0,0.0,128.14055,14.0,0.0,128.14055,17.0,0.0,120.06665,17.0,0.0,116.15507,12.0,0.0,235.66927
Consumer,14.0,0.0,145.66057,14.0,0.529087,106.53168500000001,14.0,0.0,145.66057,14.0,0.0,106.53168500000001,14.0,0.0,117.27318600000001
Consumer,14.0,0.0,223.18152999999998,14.0,0.0,289.15393,14.0,0.0,223.18152999999998,14.0,0.0,167.40968,17.0,0.0,129.00388
EcologicalConsumer,14.0,0.529087,128.7012,12.0,0.0,112.1606,14.0,0.0,93.14505,12.0,0.529087,112.1606,14.0,0.0,93.14505
EcologicalConsumer,12.0,0.87529176,92.0489,11.0,1.0,165.70154,11.0,1.0,92.0489,13.0,1.0,113.15918,12.0,0.0,92.0489
Consumer,17.0,0.0,98.67116999999999,17.0,0.529087,98.67116999999999,14.0,0.0,257.72076,14.0,0.0,140.07141000000001,16.0,0.0,257.72076
Consumer,11.0,1.0,199.18081999999998,11.0,0.0,199.18081999999998,14.0,0.0,140.75865,14.0,0.39111254,199.18081999999998,13.0,0.0,252.54901
Consumer,14.0,0.529087,178.6309,14.0,0.529087,302.3326,14.0,0.529087,235.96822000000003,14.0,0.529087,178.6309,14.0,0.0,235.96822000000003
LazyConsumer,14.0,0.0,172.9046,13.0,0.0,121.65525,14.0,0.0,99.63935,13.0,0.0,121.65525,14.0,0.0,172.9046
LazyConsumer,17.0,0.0,147.10541,17.0,0.0,192.50974,17.0,0.529087,147.10541,14.0,0.0,144.49913,14.0,0.529087,102.528046
Consumer,12.0,0.529087,149.48244,14.0,0.0,105.30431999999999,17.0,0.0,191.90883,17.0,0.0,147.98987,14.0,0.0,103.40696
LazyConsumer,14.0,0.0,147.10541,13.0,0.0,192.50974,13.0,0.0,98.67116999999999,13.0,0.529087,147.10541,13.0,0.0,98.67116999999999
EcologicalConsumer,15.0,0.0,216.02083,12.0,0.0,281.66112999999996,15.0,0.529087,216.02083,15.0,0.0,161.48375,14.0,0.529087,281.66112999999996
LazyConsumer,14.0,0.0,122.77215,14.0,0.0,100.62306,14.0,0.0,122.77215,14.0,0.529087,100.62306,14.0,0.0,122.77215
Consumer,13.0,0.0,167.40968,14.0,0.0,129.00388,14.0,0.0,223.18152999999998,16.0,0.0,289.15393,16.0,0.0,289.15393
EcologicalConsumer,13.0,0.529087,198.2448,14.0,0.0,105.70241499999999,13.0,0.0,152.0296,13.0,0.529087,105.70241499999999,14.0,0.529087,152.0296
EcologicalConsumer,14.0,0.529087,125.89678,14.0,0.0,95.34149000000001,17.0,0.0,112.40106999999999,17.0,0.529087,143.53396999999998,14.0,0.0,95.34149000000001
Consumer,16.0,0.0,258.4144,14.0,0.529087,138.94603,16.0,0.529087,258.4144,14.0,0.0,138.94603,14.0,0.0,192.77448
EcologicalConsumer,14.0,0.0,264.43335,14.0,0.0,205.42882,14.0,0.0,264.43335,17.0,0.0,157.72444,17.0,0.0,157.72444
EcologicalConsumer,17.0,0.0,181.6948,17.0,0.529087,140.24622,15.0,0.0,107.837845,14.0,0.529087,102.18121,14.0,0.0,107.837845
LazyConsumer,14.0,0.529087,128.68954,14.0,0.529087,103.09704,14.0,0.0,128.68954,14.0,0.0,103.09704,14.0,0.0,128.68954
LazyConsumer,12.0,0.529087,333.95807,12.0,0.93335056,206.63011,12.0,0.93335056,206.63011,17.0,0.0,156.20498999999998,12.0,0.0,333.95807
Consumer,12.0,0.87529176,98.48858,14.0,0.39958832,172.9046,13.0,0.5721286,89.82204399999999,13.0,0.5721286,89.82204399999999,12.0,1.0,98.48858
Consumer,14.0,0.0,153.71726999999998,13.0,0.6405003,255.6658,14.0,0.0,153.71726999999998,13.0,0.0,255.6658,13.0,0.0,109.11003999999998
Consumer,14.0,0.529087,103.17461,14.0,0.529087,170.59015,14.0,0.0,117.47766000000001,17.0,0.0,133.9888,17.0,0.0,133.9888
EcologicalConsumer,13.0,0.0,97.984695,14.0,0.0,105.70241499999999,13.0,0.0,97.984695,13.0,0.0,198.2448,13.0,0.529087,152.0296
LazyConsumer,13.0,0.0,100.62306,14.0,0.0,186.60385,13.0,0.0,100.62306,13.0,0.0,237.60681,13.0,0.0,186.60385
LazyConsumer,12.0,0.87529176,148.49243,11.0,1.0,120.074974,14.0,0.0,140.26404,14.0,0.39111254,120.074974,12.0,0.0,148.49243
Consumer,14.0,0.0,153.00327,17.0,0.0,103.39245600000001,12.0,0.0,216.20824,12.0,0.529087,216.20824,14.0,0.5534266999999999,109.07796
LazyConsumer,12.0,0.529087,299.7749,12.0,0.93335056,178.21616,17.0,0.0,138.95683,15.0,0.0,233.89955,12.0,0.0,299.7749
LazyConsumer,17.0,0.0,237.60681,12.0,0.529087,122.77215,14.0,0.0,100.62306,17.0,0.0,237.60681,17.0,0.0,186.60385
LazyConsumer,16.0,0.29048786,259.13126,17.0,0.0,100.62306,12.0,0.0,326.0322,15.0,0.529087,199.48183,15.0,0.529087,259.13126
Consumer,17.0,0.529087,171.01169,14.0,0.0,117.47766000000001,16.0,0.529087,170.59015,14.0,0.0,103.17461,16.0,0.0,170.59015
Consumer,14.0,0.529087,114.236595,14.0,0.529087,101.4002,14.0,0.0,114.236595,14.0,0.529087,167.02695,14.0,0.0,114.236595
LazyConsumer,14.0,0.0,104.78549,17.0,0.0,143.6802,17.0,0.0,185.29976000000002,17.0,0.529087,143.6802,14.0,0.0,108.461975
EcologicalConsumer,14.0,0.0,272.23703,14.0,0.0,150.60213000000002,17.0,0.0,89.80534,14.0,0.0,150.60213000000002,14.0,0.0,206.1965
EcologicalConsumer,14.0,0.0,96.18732,14.0,0.529087,131.46863000000002,14.0,0.0,114.90866000000001,15.0,0.529087,96.18732,14.0,0.0,131.46863000000002
Consumer,14.0,0.0,141.53445,16.0,0.529087,200.41956000000002,14.0,0.529087,141.53445,14.0,0.529087,110.16351,16.0,0.0,200.41956000000002
LazyConsumer,14.0,0.0,98.67116999999999,14.0,0.529087,144.49913,14.0,0.0,102.528046,14.0,0.0,144.49913,14.0,0.0,98.67116999999999
LazyConsumer,14.0,0.0,326.0322,17.0,0.0,100.62306,17.0,0.0,150.74813999999998,17.0,0.529087,100.62306,14.0,0.0,259.13126
LazyConsumer,14.0,0.0,238.0252,14.0,0.0,172.9046,14.0,0.529087,238.0252,14.0,0.0,121.65525,14.0,0.0,172.9046
LazyConsumer,12.0,0.0,173.5108,17.0,0.0,160.20612,17.0,0.529087,124.16923999999999,15.0,0.0,97.04638,14.0,0.0,117.413795
Consumer,14.0,0.529087,289.15393,14.0,0.0,167.40968,14.0,0.0,289.15393,14.0,0.0,289.15393,17.0,0.0,129.00388
EcologicalConsumer,13.0,0.6405003,132.9436,14.0,0.0,113.88591000000001,13.0,0.0,132.9436,13.0,0.529087,113.88591000000001,14.0,0.0,100.68764
EcologicalConsumer,15.0,0.0,110.14535500000001,14.0,0.529087,215.08137999999997,15.0,0.0,110.14535500000001,17.0,0.0,122.14745,17.0,0.0,106.67708600000002
