,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
EcologicalConsumer,13.0,0.0,113.88591,12.0,0.550854,135.10367,13.0,0.0,113.88591,13.0,0.550854,142.27087,13.0,0.550854,113.88591
Consumer,12.0,0.0,129.8345,14.0,0.0,183.67363,13.0,0.0,241.49535,13.0,0.0,241.49535,14.0,0.550854,183.67363
EcologicalConsumer,15.0,0.0,147.86818,16.0,0.0,195.89793,13.0,0.0,95.07891,14.0,0.0,107.54069,14.0,0.0,107.54069
Consumer,13.0,0.550854,123.32883,13.0,0.0,236.16309,16.0,0.0,293.4655,13.0,0.0,123.32883,13.0,0.0,236.16309
LazyConsumer,15.0,0.0,275.75714,12.0,0.550854,110.67972,13.0,0.0,219.14607,12.0,0.0,110.67972,13.0,0.0,275.75714
LazyConsumer,15.0,0.0,114.791115,17.0,0.0,111.12605,17.0,0.0,195.25624,12.0,0.0,138.62178,16.0,0.0,141.44963
LazyConsumer,13.0,0.0,228.9738,12.0,0.0,124.86793,14.0,0.0,173.76134,13.0,0.0,228.9738,16.0,0.0,283.74637
EcologicalConsumer,12.0,0.0,172.80046,15.0,0.0,113.15918,16.0,0.0,118.3385,15.0,0.0,113.15918,15.0,0.0,113.15918
LazyConsumer,16.0,0.0,130.14607,12.0,0.0,108.37435,13.0,0.0,232.56181,14.0,0.0,137.2953,13.0,0.0,183.22118
EcologicalConsumer,14.0,0.0,118.37652,15.0,0.0,157.03503,17.0,0.0,124.61541,14.0,0.550854,135.24792,15.0,0.0,157.03503
Consumer,15.0,0.0,129.2014,16.0,0.0,170.88008,14.0,0.0,101.71037,13.0,0.550854,108.40664,14.0,0.550854,101.71037
Consumer,17.0,0.0,126.76356,13.0,0.0,341.6577,14.0,0.550854,283.23312,13.0,0.0,341.6577,15.0,0.0,163.83528
LazyConsumer,14.0,0.550854,119.03781,15.0,0.0,103.04368,16.0,0.0,115.0,13.0,0.0,159.61516,14.0,0.0,119.03781
LazyConsumer,12.0,0.93228585,249.14655,13.0,0.43985483,110.35397,15.0,0.0,103.6195,13.0,0.0,110.35397,12.0,0.550854,186.77527
LazyConsumer,15.0,0.0,186.77527,17.0,0.0,249.14655,14.0,0.0,110.35397,17.0,0.0,140.26404,17.0,0.0,249.14655
LazyConsumer,17.0,0.0,115.0,13.0,0.0,228.9738,14.0,0.0,173.76134,16.0,0.0,283.74637,14.0,0.550854,173.76134
EcologicalConsumer,13.0,0.0,125.60653,14.0,0.0,104.0865,13.0,0.550854,125.60653,14.0,0.0,104.0865,16.0,0.0,150.08331
LazyConsumer,17.0,0.0,116.61904,12.0,0.0,155.42522,14.0,0.550854,276.702,15.0,0.0,155.42522,16.0,0.0,336.0015
LazyConsumer,14.0,0.0,173.76134,16.0,0.0,115.0,13.0,0.550854,283.74637,13.0,0.0,228.9738,12.0,0.0,124.86793
EcologicalConsumer,14.0,0.0,128.40561,16.0,0.0,117.18362,12.0,0.0,95.7549,13.0,0.0,177.62883,12.0,0.0,95.7549
LazyConsumer,12.0,0.0,167.43059,15.0,0.0,112.0,15.0,0.0,167.43059,14.0,0.0,112.0,15.0,0.0,167.43059
LazyConsumer,17.0,0.0,215.56438,15.0,0.550854,98.1835,15.0,0.550854,154.26276,14.0,0.550854,98.1835,15.0,0.0,154.26276
Consumer,13.0,0.0,318.96082,14.0,0.0,200.19241,16.0,0.0,109.38464,12.0,0.0,141.87318,12.0,0.0,141.87318
EcologicalConsumer,16.0,0.0,120.34118,14.0,0.0,101.118744,17.0,0.0,110.47624,17.0,0.0,208.54016,14.0,0.0,120.34118
LazyConsumer,16.0,0.0,168.1071,12.0,0.550854,114.90866,16.0,0.0,168.1071,12.0,0.0,114.90866,16.0,0.0,168.1071
LazyConsumer,16.0,0.0,112.929184,13.0,0.0,154.26276,14.0,0.0,113.20777,13.0,0.550854,154.26276,14.0,0.0,113.20777
EcologicalConsumer,16.0,0.550854,302.03476,12.0,0.550854,129.41792,16.0,0.0,302.03476,12.0,0.0,129.41792,15.0,0.0,244.31128
LazyConsumer,13.0,0.0,242.01239,12.0,0.0,128.082,12.0,0.0,128.082,13.0,0.0,242.01239,11.0,1.0,128.082
EcologicalConsumer,14.0,0.550854,120.353645,13.0,0.0,163.68567,16.0,0.0,212.43823,12.0,0.0,99.40825,13.0,0.0,163.68567
Consumer,17.0,0.0,142.30249,16.0,0.0,211.48286,15.0,0.0,165.46298,16.0,0.550854,211.48286,12.0,0.550854,109.03669
EcologicalConsumer,16.0,0.0,111.89281,12.0,0.0,149.40215,13.0,0.0,270.38492,12.0,0.0,149.40215,13.0,0.0,270.38492
LazyConsumer,17.0,0.0,115.0,17.0,0.0,115.0,17.0,0.0,173.76134,17.0,0.0,115.0,14.0,0.0,283.74637
Consumer,16.0,0.0,258.48984,13.0,0.0,110.06362,13.0,0.550854,120.60265,14.0,0.0,150.98676,13.0,0.0,120.60265
LazyConsumer,16.0,0.0,336.0015,12.0,0.0,155.42522,16.0,0.0,336.0015,12.0,0.0,155.42522,14.0,0.0,215.56438
LazyConsumer,13.0,0.550854,141.60509,12.0,0.0,115.45129,14.0,0.0,113.43721,14.0,0.0,113.43721,16.0,0.0,161.22035
EcologicalConsumer,17.0,0.0,107.54069,17.0,0.0,135.28119,14.0,0.0,147.86818,15.0,0.0,95.07891,17.0,0.0,135.28119
LazyConsumer,12.0,0.550854,128.082,15.0,0.550854,242.01239,12.0,0.0,128.082,15.0,0.0,242.01239,17.0,0.0,105.11898
Consumer,11.0,1.0,109.48972,12.0,0.93228585,109.48972,14.0,0.0,129.8345,15.0,0.0,298.21637,13.0,0.0,241.49535
EcologicalConsumer,13.0,0.0,105.3423,13.0,0.550854,199.7198,14.0,0.0,147.10541,13.0,0.550854,199.7198,13.0,0.550854,105.3423
EcologicalConsumer,11.0,1.0,120.67311,11.0,1.0,162.60997,12.0,0.93228585,120.67311,13.0,0.0,162.60997,15.0,0.0,213.9369
LazyConsumer,16.0,0.0,180.60178,17.0,0.0,148.55302,13.0,0.550854,102.044106,15.0,0.550854,136.0294,13.0,0.0,102.044106
LazyConsumer,11.0,1.0,115.80155,13.0,0.43985483,256.285,11.0,1.0,142.14429,15.0,0.0,197.75237,15.0,0.0,313.38315
Consumer,17.0,0.0,109.65856,17.0,0.0,202.31906,17.0,0.0,109.65856,15.0,0.0,262.77176,16.0,0.0,321.56183
EcologicalConsumer,16.0,0.550854,103.44564,15.0,0.0,102.10779,12.0,0.550854,173.41568,12.0,0.0,173.41568,16.0,0.0,103.44564
LazyConsumer,14.0,0.0,113.88591,13.0,0.0,142.14429,13.0,0.550854,115.80155,14.0,0.0,113.88591,13.0,0.0,115.80155
EcologicalConsumer,13.0,0.0,102.044106,14.0,0.0,129.00388,13.0,0.0,102.044106,16.0,0.0,224.50166,13.0,0.0,102.044106
EcologicalConsumer,17.0,0.550854,115.66331,14.0,0.0,162.60997,14.0,0.550854,162.60997,15.0,0.0,90.04999,17.0,0.0,115.66331
LazyConsumer,12.0,0.0,113.88591,13.0,0.0,190.54134,14.0,0.0,117.15375,16.0,0.0,190.54134,14.0,0.550854,117.15375
LazyConsumer,14.0,0.0,276.702,15.0,0.0,155.42522,14.0,0.550854,276.702,16.0,0.0,336.0015,15.0,0.550854,155.42522
EcologicalConsumer,16.0,0.0,212.43823,14.0,0.0,120.353645,13.0,0.550854,99.40825,14.0,0.0,120.353645,16.0,0.0,212.43823
LazyConsumer,14.0,0.550854,242.01239,15.0,0.0,128.082,17.0,0.0,183.3303,13.0,0.0,299.48123,13.0,0.0,299.48123
EcologicalConsumer,14.0,0.0,224.50166,14.0,0.550854,174.77414,13.0,0.0,224.50166,15.0,0.0,102.044106,17.0,0.0,127.632286
LazyConsumer,14.0,0.0,142.41138,16.0,0.0,245.65219,12.0,0.0,184.83507,13.0,0.0,118.37652,14.0,0.0,142.41138
EcologicalConsumer,14.0,0.0,146.38647,13.0,0.0,112.89375,14.0,0.0,146.38647,13.0,0.0,112.89375,14.0,0.550854,146.38647
LazyConsumer,16.0,0.0,125.71794,13.0,0.0,220.04546,12.0,0.0,98.0,14.0,0.0,124.02016,13.0,0.0,169.92056
Consumer,17.0,0.0,192.77448,17.0,0.0,114.236595,17.0,0.0,114.236595,13.0,0.550854,307.7028,14.0,0.550854,250.89041
EcologicalConsumer,16.0,0.0,142.27087,15.0,0.0,113.88591,12.0,0.0,135.10367,16.0,0.0,142.27087,12.0,0.0,135.10367
EcologicalConsumer,16.0,0.550854,273.90692,15.0,0.0,116.846054,14.0,0.0,219.18486,15.0,0.0,116.846054,17.0,0.0,111.364265
Consumer,14.0,0.0,120.60265,14.0,0.550854,120.60265,13.0,0.0,110.06362,15.0,0.0,196.65706,17.0,0.0,258.48984
EcologicalConsumer,13.0,0.550854,102.10779,12.0,0.0,173.41568,14.0,0.0,127.91403,16.0,0.0,235.7329,12.0,0.0,173.41568
Consumer,15.0,0.0,110.57124,14.0,0.550854,110.57124,15.0,0.0,126.62148,14.0,0.0,110.57124,15.0,0.0,126.62148
EcologicalConsumer,14.0,0.0,115.66331,16.0,0.0,120.67311,13.0,0.0,162.60997,13.0,0.0,162.60997,12.0,0.0,90.04999
Consumer,12.0,0.550854,97.862144,14.0,0.0,102.48902,12.0,0.0,97.862144,16.0,0.0,184.83777,15.0,0.0,138.62178
Consumer,16.0,0.550854,148.39474,15.0,0.0,116.3615,15.0,0.0,116.3615,16.0,0.0,148.39474,12.0,0.0,128.31601
Consumer,12.0,0.0,196.65706,15.0,0.0,120.60265,12.0,0.550854,196.65706,15.0,0.550854,120.60265,16.0,0.550854,110.06362
Consumer,13.0,0.0,114.93476,12.0,0.0,152.10852,14.0,0.0,119.77479,13.0,0.0,114.93476,16.0,0.0,134.06342
LazyConsumer,17.0,0.0,128.28094,14.0,0.0,112.0,14.0,0.550854,120.65239,15.0,0.0,167.43059,14.0,0.93492556,120.65239
EcologicalConsumer,13.0,0.0,100.57833,14.0,0.0,146.38647,16.0,0.0,257.3033,12.0,0.0,194.49422,13.0,0.0,112.89375
EcologicalConsumer,13.0,0.0,199.7198,14.0,0.0,147.10541,13.0,0.0,199.7198,14.0,0.550854,147.10541,13.0,0.0,199.7198
EcologicalConsumer,13.0,0.0,105.75916,14.0,0.550854,135.28119,13.0,0.0,182.13182,13.0,0.0,105.75916,16.0,0.0,101.133575
EcologicalConsumer,16.0,0.0,120.34118,17.0,0.0,208.54016,13.0,0.550854,148.22281,15.0,0.550854,101.118744,14.0,0.0,110.47624
LazyConsumer,11.0,1.0,178.36198,11.0,0.0,127.94139,14.0,0.3270269,126.491104,13.0,0.43985483,127.94139,15.0,0.0,111.16204
EcologicalConsumer,13.0,0.0,150.0,13.0,0.0,150.0,15.0,0.0,99.724625,14.0,0.550854,111.01801,13.0,0.0,150.0
LazyConsumer,15.0,0.550854,95.34149,14.0,0.0,150.74814,14.0,0.550854,199.02261,15.0,0.0,95.34149,17.0,0.0,109.65856
LazyConsumer,14.0,0.0,105.17129,13.0,0.0,128.969,16.0,0.0,168.1071,13.0,0.0,128.969,14.0,0.0,105.17129
Consumer,16.0,0.0,184.4397,12.0,0.0,114.236595,15.0,0.0,143.40501,17.0,0.0,113.951744,17.0,0.0,159.11317
EcologicalConsumer,15.0,0.0,96.00521,12.0,0.550854,185.80904,13.0,0.0,104.40307,12.0,0.0,185.80904,13.0,0.0,96.00521
LazyConsumer,16.0,0.0,246.00813,14.0,0.5406645,246.00813,14.0,0.0,195.0,17.0,0.0,146.03082,17.0,0.0,124.3101
LazyConsumer,12.0,0.0,159.61516,15.0,0.550854,103.04368,12.0,0.0,159.61516,15.0,0.0,103.04368,17.0,0.0,220.53117
EcologicalConsumer,16.0,0.0,153.05228,15.0,0.0,124.47088,14.0,0.0,118.96218,15.0,0.0,124.47088,14.0,0.550854,118.96218
LazyConsumer,17.0,0.0,249.14655,14.0,0.0,140.26404,16.0,0.0,103.6195,15.0,0.0,110.35397,12.0,0.0,186.77527
Consumer,12.0,0.0,103.87011,14.0,0.0,148.55302,13.0,0.0,202.71162,14.0,0.550854,148.55302,12.0,0.0,103.87011
LazyConsumer,16.0,0.0,168.1071,17.0,0.0,165.30275,14.0,0.0,105.17129,13.0,0.0,114.90866,16.0,0.0,168.1071
EcologicalConsumer,13.0,0.0,163.68567,14.0,0.550854,120.353645,15.0,0.0,212.43823,12.0,0.550854,99.40825,13.0,0.550854,212.43823
LazyConsumer,15.0,0.0,189.99211,16.0,0.0,243.46252,13.0,0.0,98.762344,15.0,0.0,189.99211,14.0,0.0,138.03261
EcologicalConsumer,14.0,0.0,132.30646,14.0,0.0,132.30646,13.0,0.0,172.80046,16.0,0.0,118.3385,14.0,0.0,132.30646
Consumer,12.0,0.550854,154.80634,16.0,0.0,118.69709,15.0,0.0,103.392456,12.0,0.0,154.80634,17.0,0.0,115.97414
Consumer,13.0,0.0,134.1119,14.0,0.550854,113.03982,12.0,0.0,123.308556,16.0,0.0,170.4142,13.0,0.550854,134.1119
Consumer,14.0,0.0,192.77448,16.0,0.0,307.7028,17.0,0.0,114.236595,13.0,0.0,250.89041,12.0,0.550854,138.03261
LazyConsumer,12.0,0.550854,142.14429,13.0,0.0,115.80155,12.0,0.0,142.14429,13.0,0.550854,115.80155,13.0,0.0,140.71602
Consumer,17.0,0.0,115.15642,17.0,0.0,115.15642,13.0,0.0,238.7174,17.0,0.0,115.15642,14.0,0.550854,238.7174
Consumer,15.0,0.0,95.85927,16.0,0.550854,187.0,15.0,0.0,95.85927,16.0,0.0,187.0,15.0,0.550854,95.85927
Consumer,16.0,0.0,184.83777,13.0,0.0,138.62178,13.0,0.0,97.862144,14.0,0.0,102.48902,13.0,0.550854,97.862144
Consumer,17.0,0.0,137.30623,13.0,0.0,164.83022,14.0,0.0,123.43824,13.0,0.0,104.69002,16.0,0.0,212.13203
LazyConsumer,16.0,0.0,243.46252,12.0,0.0,98.762344,14.0,0.0,138.03261,13.0,0.0,189.99211,13.0,0.0,189.99211
LazyConsumer,15.0,0.550854,155.42522,16.0,0.0,336.0015,17.0,0.0,215.56438,17.0,0.0,116.61904,14.0,0.550854,276.702
Consumer,13.0,0.0,202.71162,12.0,0.0,103.87011,14.0,0.0,148.55302,13.0,0.0,202.71162,16.0,0.0,257.38882
Consumer,14.0,0.0,103.392456,15.0,0.0,154.80634,16.0,0.0,118.69709,15.0,0.550854,154.80634,14.0,0.0,103.392456
Consumer,14.0,0.550854,132.41223,13.0,0.0,109.65856,16.0,0.0,111.89281,17.0,0.0,236.60304,12.0,0.550854,175.31685
Consumer,16.0,0.0,237.91806,13.0,0.0,109.03669,13.0,0.0,187.87762,13.0,0.0,109.03669,13.0,0.0,187.87762
LazyConsumer,14.0,0.0,108.16654,15.0,0.0,145.67087,13.0,0.0,99.62429,13.0,0.0,145.67087,13.0,0.550854,99.62429
Consumer,14.0,0.0,113.951744,13.0,0.0,143.40501,14.0,0.550854,113.951744,13.0,0.0,143.40501,14.0,0.550854,113.951744
LazyConsumer,13.0,0.550854,231.74124,13.0,0.0,289.3873,14.0,0.0,173.06647,16.0,0.0,98.731964,12.0,0.0,118.34272
Consumer,13.0,0.0,120.60265,14.0,0.0,150.98676,16.0,0.0,110.06362,14.0,0.550854,150.98676,15.0,0.0,120.60265
Consumer,12.0,0.0,117.923706,13.0,0.0,229.8891,14.0,0.0,171.71198,13.0,0.0,229.8891,14.0,0.550854,171.71198
Consumer,13.0,0.0,102.83968,14.0,0.0,106.62083,13.0,0.0,102.83968,14.0,0.550854,106.62083,12.0,0.0,141.22676
EcologicalConsumer,14.0,0.0,120.353645,16.0,0.0,212.43823,17.0,0.0,131.48764,13.0,0.0,99.40825,13.0,0.0,163.68567
EcologicalConsumer,15.0,0.0,329.68622,13.0,0.0,270.38492,12.0,0.0,149.40215,13.0,0.0,329.68622,14.0,0.0,209.31316
Consumer,14.0,0.550854,167.91962,12.0,0.0,120.06665,13.0,0.550854,222.78465,14.0,0.0,167.91962,16.0,0.0,277.43106
Consumer,16.0,0.0,318.17606,17.0,0.0,122.41323,14.0,0.0,203.59027,16.0,0.0,318.17606,12.0,0.0,148.55302
LazyConsumer,14.0,0.0,113.20777,13.0,0.0,98.1835,14.0,0.0,113.20777,13.0,0.0,98.1835,14.0,0.550854,113.20777
LazyConsumer,14.0,0.0,120.80149,16.0,0.0,222.17111,13.0,0.0,90.199776,13.0,0.0,90.199776,15.0,0.0,169.83817
LazyConsumer,13.0,0.550854,167.43059,16.0,0.0,120.65239,14.0,0.0,128.28094,15.0,0.0,112.0,13.0,0.0,167.43059
LazyConsumer,14.0,0.0,145.67087,15.0,0.0,99.62429,16.0,0.0,192.02344,15.0,0.550854,99.62429,14.0,0.0,145.67087
Consumer,15.0,0.0,241.49535,16.0,0.0,298.21637,15.0,0.0,129.8345,16.0,0.0,298.21637,15.0,0.0,129.8345
Consumer,12.0,0.0,102.5768,15.0,0.0,127.141655,16.0,0.0,170.81569,12.0,0.0,102.5768,17.0,0.0,152.62044
EcologicalConsumer,14.0,0.0,137.186,13.0,0.0,95.817535,16.0,0.0,244.75497,13.0,0.0,95.817535,14.0,0.0,137.186
Consumer,12.0,0.0,141.22676,12.0,0.0,141.22676,16.0,0.0,126.57409,12.0,0.550854,141.22676,15.0,0.550854,102.83968
EcologicalConsumer,14.0,0.0,137.186,14.0,0.0,137.186,16.0,0.0,248.96587,12.0,0.0,185.80904,13.0,0.0,96.00521
Consumer,15.0,0.550854,141.87318,16.0,0.0,318.96082,15.0,0.0,141.87318,17.0,0.0,109.38464,17.0,0.0,200.19241
Consumer,11.0,0.87465835,103.09704,14.0,0.0,123.32883,15.0,0.0,177.7892,15.0,0.0,293.4655,13.0,0.0,236.16309
LazyConsumer,15.0,0.0,155.41557,13.0,0.0,120.353645,13.0,0.550854,155.41557,13.0,0.550854,120.353645,13.0,0.0,155.41557
EcologicalConsumer,13.0,0.550854,263.70627,12.0,0.0,108.226616,13.0,0.550854,208.89232,14.0,0.0,154.31137,16.0,0.0,107.51744
LazyConsumer,14.0,0.550854,113.43721,13.0,0.0,115.45129,15.0,0.550854,141.60509,13.0,0.0,115.45129,15.0,0.0,141.60509
LazyConsumer,13.0,0.0,228.9738,14.0,0.0,173.76134,12.0,0.0,124.86793,14.0,0.550854,173.76134,13.0,0.0,228.9738
EcologicalConsumer,13.0,0.0,153.60013,14.0,0.0,213.35886,13.0,0.0,153.60013,16.0,0.0,333.37817,13.0,0.0,153.60013
EcologicalConsumer,13.0,0.0,112.36102,14.0,0.550854,133.13527,13.0,0.0,174.61386,16.0,0.0,115.97414,17.0,0.0,235.35718
Consumer,13.0,0.0,104.21612,15.0,0.0,204.78769,14.0,0.550854,150.07332,13.0,0.0,104.21612,16.0,0.0,259.83264
Consumer,15.0,0.0,261.61996,16.0,0.0,318.17606,13.0,0.0,148.55302,14.0,0.0,203.59027,15.0,0.0,261.61996
Consumer,13.0,0.0,135.62448,13.0,0.0,135.62448,12.0,0.0,118.595955,13.0,0.550854,135.62448,12.0,0.0,118.595955
Consumer,14.0,0.0,140.66272,16.0,0.0,127.632286,12.0,0.0,109.03669,13.0,0.0,237.91806,12.0,0.550854,109.03669
Consumer,14.0,0.550854,124.42267,11.0,0.0,102.176315,15.0,0.0,216.48094,12.0,0.550854,102.176315,13.0,0.0,167.91962
LazyConsumer,16.0,0.0,103.6195,12.0,0.0,186.77527,14.0,0.0,140.26404,12.0,0.0,186.77527,14.0,0.550854,140.26404
LazyConsumer,15.0,0.550854,112.0,12.0,0.0,167.43059,15.0,0.0,112.0,17.0,0.0,227.48187,12.0,0.0,167.43059
EcologicalConsumer,12.0,0.0,142.94754,13.0,0.0,109.38464,14.0,0.0,111.07205,16.0,0.0,132.9436,17.0,0.0,201.18896
Consumer,15.0,0.0,109.03669,16.0,0.0,237.91806,15.0,0.550854,109.03669,16.0,0.0,237.91806,14.0,0.0,187.87762
LazyConsumer,13.0,0.0,131.72699,14.0,0.0,112.0,16.0,0.0,167.43059,14.0,0.0,112.0,13.0,0.0,131.72699
EcologicalConsumer,16.0,0.0,205.9126,15.0,0.550854,103.57606,14.0,0.0,159.11317,15.0,0.0,103.57606,14.0,0.93492556,205.9126
Consumer,14.0,0.550854,104.54664,13.0,0.0,93.96276,13.0,0.0,144.31216,16.0,0.0,192.31485,17.0,0.0,135.83078
Consumer,11.0,0.87465835,209.99524,13.0,0.43985483,114.93476,14.0,0.0,152.10852,15.0,0.0,134.06342,11.0,0.0,152.10852
Consumer,12.0,0.0,99.24717,12.0,0.0,99.24717,13.0,0.0,186.13167,12.0,0.550854,99.24717,14.0,0.550854,135.5913
EcologicalConsumer,14.0,0.0,108.41586,13.0,0.0,113.88591,14.0,0.550854,108.41586,13.0,0.0,113.88591,16.0,0.0,142.27087
Consumer,14.0,0.0,140.66272,13.0,0.0,187.87762,14.0,0.550854,140.66272,12.0,0.0,109.03669,14.0,0.0,140.66272
EcologicalConsumer,14.0,0.550854,104.40307,14.0,0.550854,104.40307,15.0,0.0,185.80904,17.0,0.0,248.96587,14.0,0.0,104.40307
LazyConsumer,12.0,0.0,142.14429,14.0,0.550854,197.75237,13.0,0.0,256.285,14.0,0.550854,197.75237,13.0,0.0,256.285
Consumer,12.0,0.0,104.69002,16.0,0.0,212.13203,12.0,0.0,104.69002,14.0,0.0,123.43824,13.0,0.0,164.83022
EcologicalConsumer,13.0,0.0,98.65597,14.0,0.0,133.6862,15.0,0.0,183.67363,13.0,0.0,98.65597,13.0,0.550854,183.67363
EcologicalConsumer,13.0,0.0,135.10367,13.0,0.0,113.88591,13.0,0.0,113.88591,14.0,0.0,108.41586,13.0,0.550854,135.10367
Consumer,17.0,0.550854,135.5913,15.0,0.0,186.13167,16.0,0.0,238.7174,15.0,0.0,99.24717,14.0,0.0,186.13167
LazyConsumer,14.0,0.0,140.26404,13.0,0.0,110.35397,16.0,0.0,103.6195,13.0,0.0,110.35397,14.0,0.0,140.26404
EcologicalConsumer,11.0,1.0,115.97414,14.0,0.0,153.60013,13.0,0.43985483,274.2736,15.0,0.0,333.37817,13.0,0.0,274.2736
Consumer,17.0,0.0,100.40418,17.0,0.0,171.71198,17.0,0.0,100.40418,14.0,0.0,229.8891,15.0,0.0,117.923706
EcologicalConsumer,17.0,0.0,233.20592,13.0,0.0,113.15918,12.0,0.0,172.80046,14.0,0.0,132.30646,16.0,0.0,118.3385
EcologicalConsumer,15.0,0.0,102.10779,14.0,0.550854,127.91403,15.0,0.0,102.10779,16.0,0.0,103.44564,13.0,0.0,173.41568
Consumer,15.0,0.0,148.55302,16.0,0.0,318.17606,15.0,0.0,148.55302,15.0,0.0,148.55302,14.0,0.0,261.61996
LazyConsumer,16.0,0.0,243.46252,13.0,0.0,98.762344,14.0,0.0,138.03261,15.0,0.0,189.99211,14.0,0.550854,138.03261
Consumer,14.0,0.550854,113.951744,15.0,0.0,184.4397,12.0,0.550854,114.236595,13.0,0.550854,184.4397,12.0,0.0,114.236595
LazyConsumer,14.0,0.0,120.80149,16.0,0.0,115.76269,13.0,0.0,169.83817,14.0,0.0,120.80149,14.0,0.0,120.80149
EcologicalConsumer,17.0,0.0,214.68349,13.0,0.550854,157.03503,14.0,0.0,124.61541,16.0,0.0,135.24792,13.0,0.0,157.03503
LazyConsumer,14.0,0.0,111.12605,16.0,0.0,141.44963,14.0,0.0,111.12605,13.0,0.0,138.62178,15.0,0.0,114.791115
EcologicalConsumer,14.0,0.0,211.48286,16.0,0.0,329.5967,14.0,0.0,211.48286,15.0,0.0,271.41296,14.0,0.0,211.48286
LazyConsumer,11.0,1.0,243.74167,14.0,0.0,181.6948,15.0,0.0,136.35982,13.0,0.0,109.041275,11.0,1.0,181.6948
LazyConsumer,13.0,0.0,115.80155,14.0,0.0,113.88591,16.0,0.0,140.71602,13.0,0.0,115.80155,16.0,0.0,140.71602
