,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Consumer,14.0,0.0,254.472,13.0,0.0,199.7198,14.0,0.0,254.472,14.0,0.0,319.18802,14.0,0.0,148.55302
Consumer,14.0,0.41354,97.67292,17.0,0.0,117.273186,17.0,0.0,117.273186,18.0,0.0,156.34897,14.0,0.0,97.67292
Consumer,14.0,0.0,155.2192,15.0,0.41354,214.03271,14.0,0.41354,155.2192,14.0,0.0,111.01801,14.0,0.41354,155.2192
LazyConsumer,15.0,0.0,132.40091,15.0,0.0,104.04326,16.0,0.41354,219.60419,14.0,0.0,132.40091,15.0,0.0,104.04326
Consumer,16.0,0.41354,111.0,14.0,0.0,191.43668,16.0,0.0,111.0,15.0,0.0,152.97058,16.0,0.41354,111.0
Consumer,16.0,0.0,252.54901,14.0,0.0,111.12605,14.0,0.0,252.54901,15.0,0.0,104.40307,14.0,0.0,111.12605
EcologicalConsumer,14.0,0.0,133.22162,14.0,0.41354,160.77625,14.0,0.41354,133.22162,14.0,0.41354,99.724625,14.0,0.0,160.77625
Consumer,14.0,0.0,178.5301,16.0,0.0,105.11898,14.0,0.0,178.5301,16.0,0.0,105.11898,14.0,0.0,152.10852
Consumer,14.0,0.0,129.2014,14.0,0.41354,294.94406,14.0,0.41354,230.48862,14.0,0.0,294.94406,14.0,0.41354,129.2014
EcologicalConsumer,14.0,0.0,190.58856,15.0,0.0,97.71899,14.0,0.41354,190.58856,15.0,0.41354,97.71899,14.0,0.41354,140.07141
EcologicalConsumer,15.0,0.0,104.316826,14.0,0.41354,153.91231,14.0,0.41354,171.32718,14.0,0.0,153.91231,14.0,0.0,171.32718
Consumer,14.0,0.0,234.34163,15.0,0.0,172.51376,16.0,0.0,106.677086,15.0,0.41354,172.51376,14.0,0.0,106.677086
EcologicalConsumer,11.0,1.0,143.54442,14.0,0.4652817,107.22407,13.0,0.0,143.54442,13.0,0.61542946,140.07141,13.0,0.0,143.54442
LazyConsumer,16.0,0.41354,154.98709,14.0,0.0,190.23407,15.0,0.0,136.82104,14.0,0.0,190.23407,16.0,0.0,154.98709
Consumer,17.0,0.0,116.297035,18.0,0.0,158.14233,14.0,0.0,272.61694,16.0,0.41354,272.61694,16.0,0.0,208.85641
EcologicalConsumer,14.0,0.0,110.145355,15.0,0.0,270.74896,14.0,0.0,110.145355,16.0,0.0,270.74896,14.0,0.0,335.83923
Consumer,15.0,0.0,172.51376,14.0,0.0,234.34163,15.0,0.0,172.51376,15.0,0.0,172.51376,16.0,0.0,106.677086
LazyConsumer,17.0,0.0,111.364265,18.0,0.0,133.96268,15.0,0.0,235.35718,14.0,0.0,115.1043,16.0,0.0,235.35718
Consumer,14.0,0.0,155.72412,14.0,0.0,148.6775,14.0,0.0,155.72412,14.0,0.0,200.14246,14.0,0.0,155.72412
Consumer,14.0,0.0,103.46497,15.0,0.0,254.472,14.0,0.41354,103.46497,14.0,0.0,319.18802,14.0,0.0,103.46497
Consumer,14.0,0.0,101.118744,14.0,0.41354,172.9046,14.0,0.0,150.33296,14.0,0.0,128.31601,14.0,0.0,150.33296
LazyConsumer,16.0,0.0,219.60419,15.0,0.41354,104.04326,16.0,0.0,219.60419,15.0,0.0,104.04326,16.0,0.0,219.60419
Consumer,14.0,0.0,247.0,15.0,0.41354,112.89375,14.0,0.41354,247.0,17.0,0.0,193.59752,17.0,0.0,193.59752
EcologicalConsumer,15.0,0.0,344.47787,16.0,0.0,120.93387,17.0,0.0,171.26587,15.0,0.0,344.47787,15.0,0.41354,279.6927
EcologicalConsumer,15.0,0.41354,245.41597,16.0,0.0,98.762344,14.0,0.0,310.04837,16.0,0.41354,98.762344,15.0,0.0,245.41597
LazyConsumer,13.0,0.0,128.50291,14.0,0.0,170.83618,14.0,0.41354,132.40091,14.0,0.0,104.04326,13.0,0.0,128.50291
LazyConsumer,14.0,0.41354,248.29417,14.0,0.0,123.32883,17.0,0.0,196.81717,17.0,0.0,196.81717,18.0,0.0,148.6775
Consumer,16.0,0.0,118.19052,17.0,0.0,128.16005,18.0,0.0,108.04166,14.0,0.0,166.23477,14.0,0.0,166.23477
EcologicalConsumer,15.0,0.0,221.81975,14.0,0.41354,285.61688,15.0,0.0,221.81975,14.0,0.0,285.61688,15.0,0.0,221.81975
EcologicalConsumer,16.0,0.0,105.68349,15.0,0.41354,164.75436,14.0,0.0,226.75317,16.0,0.41354,105.68349,14.0,0.0,226.75317
Consumer,16.0,0.0,155.2192,17.0,0.0,111.01801,17.0,0.0,111.01801,17.0,0.0,111.01801,18.0,0.0,121.24768
LazyConsumer,18.0,0.0,113.951744,14.0,0.0,120.70211,14.0,0.0,120.70211,15.0,0.41354,190.20515,16.0,0.0,150.07332
Consumer,13.0,0.0,159.83116,13.0,0.0,269.26752,14.0,0.0,106.09901,14.0,0.0,106.09901,14.0,0.0,123.49089
EcologicalConsumer,13.0,0.0,306.5844,13.0,0.0,189.61276,14.0,0.0,242.43968,13.0,0.0,189.61276,14.0,0.0,242.43968
Consumer,14.0,0.0,160.43066,15.0,0.0,109.9318,14.0,0.41354,160.43066,15.0,0.0,109.9318,14.0,0.0,167.81537
EcologicalConsumer,14.0,0.0,110.13628,14.0,0.0,144.81023,14.0,0.0,110.13628,14.0,0.0,144.81023,14.0,0.0,110.13628
EcologicalConsumer,14.0,0.0,184.22812,16.0,0.0,109.38464,14.0,0.0,154.15576,14.0,0.41354,184.22812,16.0,0.0,109.38464
EcologicalConsumer,16.0,0.0,98.1835,15.0,0.0,227.63348,16.0,0.0,98.1835,15.0,0.0,227.63348,15.0,0.0,227.63348
EcologicalConsumer,14.0,0.41354,153.91231,14.0,0.0,171.32718,14.0,0.0,153.91231,16.0,0.0,104.316826,17.0,0.0,127.91403
EcologicalConsumer,15.0,0.0,238.43867,16.0,0.0,93.14505,13.0,0.0,184.22812,13.0,0.0,133.05638,14.0,0.0,93.14505
LazyConsumer,17.0,0.0,109.65856,15.0,0.0,204.79257,15.0,0.41354,146.50938,16.0,0.0,131.59027,14.0,0.41354,204.79257
EcologicalConsumer,16.0,0.0,108.503456,14.0,0.0,207.88458,14.0,0.0,143.22011,14.0,0.41354,207.88458,14.0,0.0,143.22011
EcologicalConsumer,13.0,0.61542946,340.3087,13.0,0.0,219.69296,15.0,0.0,115.97414,16.0,0.0,275.39246,13.0,0.0,340.3087
EcologicalConsumer,17.0,0.0,167.91962,17.0,0.0,167.91962,18.0,0.0,126.178444,15.0,0.0,133.14653,16.0,0.0,103.17461
LazyConsumer,14.0,0.41354,167.43059,15.0,0.0,175.06856,16.0,0.0,124.86793,14.0,0.0,167.43059,15.0,0.0,175.06856
Consumer,14.0,0.41354,96.42095,16.0,0.0,210.64188,14.0,0.0,161.07452,14.0,0.41354,161.07452,14.0,0.41354,96.42095
EcologicalConsumer,14.0,0.0,185.73367,14.0,0.41354,107.44766,14.0,0.41354,248.29417,14.0,0.41354,100.84642,14.0,0.0,107.44766
LazyConsumer,14.0,0.0,145.24461,15.0,0.0,107.70794,14.0,0.41354,145.24461,15.0,0.41354,107.70794,16.0,0.0,201.69284
LazyConsumer,14.0,0.0,150.07332,16.0,0.0,135.5913,16.0,0.0,190.20515,14.0,0.0,150.07332,16.0,0.0,135.5913
LazyConsumer,14.0,0.0,96.79876,14.0,0.0,314.3533,14.0,0.0,96.79876,16.0,0.0,249.39326,17.0,0.0,142.14429
Consumer,15.0,0.0,301.264,17.0,0.0,134.4656,18.0,0.0,183.09833,14.0,0.0,95.707886,15.0,0.0,301.264
EcologicalConsumer,14.0,0.41354,116.1034,16.0,0.0,149.40215,17.0,0.0,97.73945,18.0,0.0,111.01801,14.0,0.0,116.1034
LazyConsumer,18.0,0.0,114.947815,15.0,0.0,204.79257,15.0,0.41354,146.50938,15.0,0.0,204.79257,16.0,0.0,131.59027
LazyConsumer,16.0,0.0,94.86833,17.0,0.0,139.3449,16.0,0.41354,94.86833,15.0,0.0,246.23769,14.0,0.0,311.19125
Consumer,13.0,0.0,165.0,15.0,0.0,216.67487,16.0,0.0,91.0,13.0,0.0,165.0,14.0,0.0,216.67487
Consumer,14.0,0.25565487,207.19556,13.0,0.45544016,119.1008,14.0,0.0,207.19556,13.0,0.1816573,122.380554,15.0,0.0,140.26404
LazyConsumer,14.0,0.41354,311.19125,17.0,0.0,139.3449,14.0,0.0,311.19125,16.0,0.0,94.86833,15.0,0.41354,246.23769
LazyConsumer,14.0,0.0,217.68095,14.0,0.0,157.89236,14.0,0.41354,217.68095,14.0,0.0,157.89236,14.0,0.0,107.37784
Consumer,15.0,0.41354,180.60178,16.0,0.0,97.50897,17.0,0.0,101.86756,15.0,0.0,180.60178,15.0,0.0,243.48306
LazyConsumer,14.0,0.0,125.80143,14.0,0.41354,226.9317,15.0,0.0,291.43268,16.0,0.0,90.44888,14.0,0.0,125.80143
Consumer,16.0,0.0,213.82469,13.0,0.0,122.1188,13.0,0.0,277.3193,14.0,0.0,97.41663,13.0,0.0,163.68567
Consumer,15.0,0.0,175.88918,16.0,0.0,117.18362,13.0,0.0,112.64102,14.0,0.0,175.88918,13.0,0.0,112.64102
LazyConsumer,13.0,0.0,169.53171,14.0,0.0,99.04544,14.0,0.0,126.76356,14.0,0.0,220.0659,14.0,0.0,283.623
EcologicalConsumer,17.0,0.0,184.22812,18.0,0.0,133.05638,14.0,0.0,238.43867,16.0,0.41354,93.14505,14.0,0.0,238.43867
Consumer,14.0,0.41354,152.10852,15.0,0.0,105.11898,14.0,0.0,152.10852,14.0,0.0,178.5301,14.0,0.0,152.10852
EcologicalConsumer,14.0,0.0,257.3033,17.0,0.0,111.94642,18.0,0.0,147.10541,14.0,0.0,99.62429,16.0,0.0,194.49422
LazyConsumer,14.0,0.0,305.86435,14.0,0.0,136.0294,14.0,0.0,305.86435,14.0,0.41354,136.0294,14.0,0.0,305.86435
Consumer,14.0,0.0,97.41663,14.0,0.0,213.82469,14.0,0.0,97.41663,14.0,0.0,97.41663,14.0,0.0,277.3193
LazyConsumer,14.0,0.0,291.43268,14.0,0.41354,90.44888,14.0,0.0,90.44888,14.0,0.0,291.43268,16.0,0.41354,226.9317
Consumer,14.0,0.0,109.041275,15.0,0.0,223.88614,16.0,0.0,119.85408,18.0,0.0,125.89678,15.0,0.0,223.88614
Consumer,16.0,0.41354,226.77301,14.0,0.0,102.044106,15.0,0.41354,290.3188,16.0,0.0,226.77301,15.0,0.0,290.3188
EcologicalConsumer,18.0,0.0,147.10541,14.0,0.0,99.62429,15.0,0.0,257.3033,16.0,0.0,194.49422,16.0,0.0,257.3033
Consumer,15.0,0.41354,116.03879,14.0,0.41354,170.423,15.0,0.0,116.03879,14.0,0.0,170.423,14.0,0.0,153.68799
Consumer,16.0,0.0,153.68799,17.0,0.0,115.76269,14.0,0.0,170.423,15.0,0.0,116.03879,16.0,0.0,153.68799
Consumer,13.0,0.61542946,294.94406,13.0,0.0,129.2014,15.0,0.0,92.779305,16.0,0.0,230.48862,13.0,0.0,129.2014
EcologicalConsumer,14.0,0.0,99.62429,14.0,0.41354,257.3033,14.0,0.41354,99.62429,14.0,0.0,257.3033,15.0,0.0,194.49422
Consumer,14.0,0.0,210.64188,16.0,0.0,96.42095,14.0,0.0,210.64188,17.0,0.0,161.07452,17.0,0.0,161.07452
EcologicalConsumer,14.0,0.0,177.22867,14.0,0.0,238.81583,14.0,0.0,177.22867,14.0,0.0,108.04629,14.0,0.0,238.81583
Consumer,14.0,0.41354,133.79462,15.0,0.0,189.73666,16.0,0.0,144.49913,14.0,0.41354,114.947815,15.0,0.0,189.73666
Consumer,14.0,0.0,128.31601,15.0,0.0,150.33296,16.0,0.0,172.9046,14.0,0.41354,128.31601,14.0,0.0,101.118744
EcologicalConsumer,14.0,0.0,177.22867,15.0,0.41354,238.81583,14.0,0.41354,177.22867,16.0,0.0,108.706024,14.0,0.41354,108.04629
EcologicalConsumer,13.0,0.0,107.44766,14.0,0.0,185.73367,13.0,0.0,139.51703,13.0,0.0,248.29417,14.0,0.0,107.44766
Consumer,15.0,0.0,234.34163,16.0,0.0,106.677086,15.0,0.41354,172.51376,16.0,0.0,106.677086,17.0,0.0,103.69667
EcologicalConsumer,13.0,0.0,216.66795,15.0,0.0,116.73046,16.0,0.0,271.41296,13.0,0.0,164.7574,14.0,0.0,116.73046
EcologicalConsumer,18.0,0.0,170.55205,15.0,0.41354,221.81975,16.0,0.0,97.0,17.0,0.0,126.57014,15.0,0.0,221.81975
Consumer,17.0,0.0,128.31601,16.0,0.41354,172.9046,15.0,0.0,101.118744,14.0,0.0,150.33296,16.0,0.0,172.9046
EcologicalConsumer,15.0,0.41354,242.43968,16.0,0.0,103.16007,14.0,0.0,306.5844,16.0,0.41354,103.16007,14.0,0.0,306.5844
LazyConsumer,13.0,0.0,190.90573,15.0,0.0,94.86833,16.0,0.0,246.23769,13.0,0.0,311.19125,14.0,0.0,94.86833
EcologicalConsumer,15.0,0.41354,198.2448,15.0,0.0,198.2448,16.0,0.0,95.07891,14.0,0.41354,261.5645,16.0,0.0,95.07891
LazyConsumer,17.0,0.0,111.07205,16.0,0.41354,96.84007,15.0,0.0,196.10457,16.0,0.0,96.84007,14.0,0.0,259.21805
Consumer,15.0,0.41354,96.42095,14.0,0.41354,129.03488,15.0,0.0,96.42095,16.0,0.41354,96.42095,14.0,0.0,210.64188
LazyConsumer,14.0,0.0,104.56099,18.0,0.0,113.63538,14.0,0.0,104.56099,14.0,0.0,104.56099,15.0,0.0,148.39474
EcologicalConsumer,15.0,0.41354,93.14505,14.0,0.0,107.54069,16.0,0.41354,238.43867,15.0,0.0,93.14505,16.0,0.0,238.43867
EcologicalConsumer,14.0,0.0,184.22812,15.0,0.0,154.15576,14.0,0.0,184.22812,16.0,0.0,109.38464,15.0,0.0,154.15576
Consumer,16.0,0.0,105.04285,14.0,0.0,225.39964,14.0,0.0,130.24976,14.0,0.41354,225.39964,14.0,0.0,130.24976
Consumer,18.0,0.0,98.65597,14.0,0.0,172.9046,14.0,0.0,172.9046,16.0,0.0,101.118744,14.0,0.41354,150.33296
EcologicalConsumer,14.0,0.0,140.07141,14.0,0.0,97.71899,14.0,0.41354,140.07141,14.0,0.0,143.54442,14.0,0.0,140.07141
Consumer,14.0,0.41354,232.10773,17.0,0.0,182.58423,17.0,0.0,182.58423,18.0,0.0,138.13399,15.0,0.0,130.14607
LazyConsumer,16.0,0.0,248.29417,17.0,0.0,196.81717,15.0,0.0,111.32385,16.0,0.0,248.29417,14.0,0.41354,123.32883
Consumer,14.0,0.0,172.9046,16.0,0.41354,101.118744,14.0,0.0,150.33296,14.0,0.0,172.9046,14.0,0.0,150.33296
LazyConsumer,14.0,0.0,131.59027,14.0,0.0,109.65856,14.0,0.0,146.50938,14.0,0.0,131.59027,14.0,0.41354,204.79257
EcologicalConsumer,15.0,0.0,179.56892,17.0,0.0,104.13933,14.0,0.0,242.01239,16.0,0.0,101.51847,14.0,0.0,242.01239
Consumer,14.0,0.0,290.3188,16.0,0.41354,102.044106,15.0,0.0,226.77301,16.0,0.0,102.044106,14.0,0.0,290.3188
Consumer,16.0,0.41354,200.14246,14.0,0.0,148.6775,16.0,0.0,200.14246,14.0,0.0,148.6775,17.0,0.0,155.72412
LazyConsumer,15.0,0.0,202.80533,15.0,0.41354,142.90207,14.0,0.41354,202.80533,16.0,0.0,123.03658,17.0,0.0,100.22475
EcologicalConsumer,13.0,0.0,133.05638,13.0,0.0,133.05638,14.0,0.0,93.14505,13.0,0.0,133.05638,14.0,0.0,238.43867
EcologicalConsumer,17.0,0.0,114.15778,15.0,0.0,164.65723,15.0,0.0,223.80573,16.0,0.0,125.670204,14.0,0.41354,223.80573
LazyConsumer,14.0,0.0,131.72699,15.0,0.0,175.06856,14.0,0.0,131.72699,18.0,0.0,114.0,14.0,0.0,124.86793
Consumer,16.0,0.0,175.88918,17.0,0.0,136.48444,15.0,0.0,117.18362,15.0,0.0,164.83022,16.0,0.0,175.88918
EcologicalConsumer,11.0,1.0,141.35417,14.0,0.0,154.15576,13.0,0.0,141.35417,13.0,0.45544016,111.61093,15.0,0.0,184.22812
LazyConsumer,17.0,0.0,126.76356,18.0,0.0,169.53171,14.0,0.0,99.04544,16.0,0.0,220.0659,16.0,0.0,283.623
LazyConsumer,16.0,0.0,220.0659,14.0,0.0,99.04544,14.0,0.0,283.623,14.0,0.0,99.04544,14.0,0.41354,283.623
LazyConsumer,17.0,0.0,192.93782,18.0,0.0,140.71602,16.0,0.0,97.73945,14.0,0.0,247.55202,15.0,0.0,106.25441
EcologicalConsumer,16.0,0.0,164.65723,17.0,0.0,114.15778,14.0,0.41354,125.670204,14.0,0.0,125.670204,16.0,0.0,164.65723
LazyConsumer,11.0,1.0,125.53884,12.0,0.6666125,125.53884,13.0,0.45544016,117.388245,15.0,0.0,154.98709,16.0,0.0,136.82104
Consumer,14.0,0.0,152.97058,14.0,0.0,191.43668,14.0,0.41354,152.97058,14.0,0.41354,191.43668,15.0,0.41354,111.0
Consumer,11.0,1.0,123.49089,14.0,0.4652817,159.83116,14.0,0.0,269.26752,13.0,0.0,123.49089,13.0,0.0,269.26752
EcologicalConsumer,13.0,0.0,211.07819,15.0,0.0,113.31814,16.0,0.0,265.5146,13.0,0.0,159.83116,14.0,0.0,113.31814
Consumer,15.0,0.41354,325.85272,14.0,0.41354,261.16852,14.0,0.0,154.87091,15.0,0.41354,325.85272,14.0,0.0,261.16852
LazyConsumer,17.0,0.0,125.53884,17.0,0.0,125.53884,18.0,0.0,117.388245,16.0,0.41354,190.23407,14.0,0.41354,154.98709
LazyConsumer,17.0,0.0,100.22475,17.0,0.0,100.22475,18.0,0.0,107.837845,14.0,0.0,202.80533,16.0,0.0,142.90207
LazyConsumer,14.0,0.0,153.63919,14.0,0.0,263.70627,14.0,0.0,153.63919,14.0,0.0,328.87686,14.0,0.41354,153.63919
Consumer,14.0,0.0,225.39964,15.0,0.0,105.04285,14.0,0.41354,225.39964,15.0,0.41354,105.04285,14.0,0.0,225.39964
EcologicalConsumer,14.0,0.0,330.05606,14.0,0.0,113.31814,14.0,0.0,265.5146,14.0,0.41354,113.31814,14.0,0.41354,265.5146
Consumer,14.0,0.0,320.02814,14.0,0.41354,99.00505,16.0,0.0,254.96078,17.0,0.0,146.38647,17.0,0.0,146.38647
