,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
EcologicalConsumer,17.0,0.0,94.19129,14.0,0.0,111.516815,15.0,0.0,111.39569,15.0,0.48782,163.13492,15.0,0.48782,163.13492
Consumer,17.0,0.0,252.54901,15.0,0.0,134.71451,15.0,0.0,188.73262,15.0,0.48782,134.71451,14.0,0.0,314.68237
LazyConsumer,17.0,0.0,118.98319,15.0,0.0,284.4855,15.0,0.0,163.80782,15.0,0.0,224.58852,15.0,0.0,284.4855
Consumer,14.0,0.0,169.4609,15.0,0.0,105.68822,15.0,0.0,169.4609,13.0,0.48782,113.35784,14.0,0.48782,227.34335
EcologicalConsumer,13.0,0.0,186.79668,13.0,0.0,93.92018,13.0,0.0,93.92018,15.0,0.0,104.40307,16.0,0.0,132.27623
LazyConsumer,15.0,0.0,139.3449,15.0,0.0,115.74109,17.0,0.0,191.97136,15.0,0.48782,139.3449,15.0,0.0,114.01754
EcologicalConsumer,17.0,0.0,103.58089,17.0,0.0,115.767006,15.0,0.48782,151.34729,14.0,0.0,138.03261,15.0,0.0,151.34729
LazyConsumer,15.0,0.4560645,123.97581,14.0,0.0,288.77155,17.0,0.0,229.13097,14.0,0.48782,288.77155,15.0,0.0,168.60011
EcologicalConsumer,13.0,0.0,103.87011,15.0,0.0,149.93332,11.0,1.0,103.87011,14.0,0.0,202.71162,13.0,0.48782,103.87011
LazyConsumer,15.0,0.0,288.77155,13.0,0.48782,229.13097,14.0,0.0,168.60011,13.0,0.0,229.13097,15.0,0.0,168.60011
Consumer,15.0,0.0,102.396286,14.0,0.0,89.80534,15.0,0.0,102.396286,17.0,0.0,153.67499,14.0,0.0,102.396286
EcologicalConsumer,14.0,0.48782,93.04838,14.0,0.0,114.20158,14.0,0.0,93.04838,14.0,0.0,114.20158,14.0,0.48782,93.04838
Consumer,15.0,0.0,134.38005,17.0,0.48782,138.29317,15.0,0.0,134.38005,15.0,0.0,96.25487,15.0,0.0,96.25487
Consumer,14.0,0.0,208.85641,14.0,0.0,334.57437,14.0,0.0,208.85641,14.0,0.0,154.30165,14.0,0.0,208.85641
LazyConsumer,15.0,0.48782,137.90215,15.0,0.0,103.44564,15.0,0.0,137.90215,15.0,0.48782,103.44564,15.0,0.0,137.90215
LazyConsumer,14.0,0.0,159.22626,13.0,0.66669637,129.46814,16.0,0.2252951,100.12991,16.0,0.0,179.49373,15.0,0.4560645,129.46814
EcologicalConsumer,15.0,0.0,182.7813,15.0,0.0,305.13275,15.0,0.48782,182.7813,15.0,0.48782,305.13275,15.0,0.0,244.62625
EcologicalConsumer,15.0,0.0,100.84642,15.0,0.0,100.84642,15.0,0.48782,144.61673,15.0,0.0,100.84642,15.0,0.0,100.84642
Consumer,13.0,0.0,119.1008,13.0,0.0,239.73318,14.0,0.48782,119.1008,13.0,0.0,239.73318,15.0,0.0,110.47624
EcologicalConsumer,15.0,0.0,104.13933,15.0,0.48782,189.0238,15.0,0.0,104.13933,15.0,0.0,189.0238,15.0,0.0,141.0319
LazyConsumer,13.0,0.48782,141.44963,13.0,0.0,255.26457,13.0,0.0,141.44963,15.0,0.0,112.89375,16.0,0.0,195.5096
EcologicalConsumer,13.0,0.0,130.69812,15.0,0.0,174.77414,13.0,0.48782,130.69812,14.0,0.0,102.044106,13.0,0.0,130.69812
Consumer,15.0,0.0,109.38464,16.0,0.0,187.3019,13.0,0.0,134.38005,15.0,0.0,109.38464,14.0,0.0,112.94689
Consumer,17.0,0.0,245.86176,17.0,0.0,128.22246,17.0,0.0,245.86176,15.0,0.0,308.05844,17.0,0.0,245.86176
LazyConsumer,15.0,0.0,254.1594,15.0,0.48782,315.349,15.0,0.0,254.1594,15.0,0.0,315.349,15.0,0.0,191.4001
EcologicalConsumer,15.0,0.0,130.86252,17.0,0.0,183.69812,15.0,0.0,112.1606,15.0,0.0,130.86252,15.0,0.0,106.733315
Consumer,17.0,0.0,252.54901,14.0,0.0,188.73262,13.0,0.48782,252.54901,15.0,0.0,314.68237,13.0,0.0,252.54901
EcologicalConsumer,14.0,0.0,111.516815,16.0,0.0,163.13492,14.0,0.0,111.516815,16.0,0.0,222.56909,13.0,0.0,111.39569
LazyConsumer,15.0,0.0,174.48495,17.0,0.0,122.57651,17.0,0.0,102.10779,15.0,0.0,174.48495,15.0,0.0,122.57651
EcologicalConsumer,13.0,0.0,197.76755,15.0,0.48782,257.75183,13.0,0.0,197.76755,15.0,0.0,257.75183,13.0,0.48782,197.76755
EcologicalConsumer,15.0,0.0,128.16005,14.0,0.48782,117.34564,15.0,0.0,128.16005,17.0,0.0,163.83528,17.0,0.0,108.04166
EcologicalConsumer,14.0,0.0,141.44963,15.0,0.0,132.27623,15.0,0.0,93.92018,15.0,0.48782,132.27623,15.0,0.0,93.92018
EcologicalConsumer,16.0,0.0,208.90668,17.0,0.0,94.42987,14.0,0.48782,120.2539,15.0,0.48782,150.65855,15.0,0.0,102.34256
EcologicalConsumer,16.0,0.0,166.96407,16.0,0.0,121.59358,13.0,0.0,102.044106,16.0,0.0,121.59358,13.0,0.0,102.044106
LazyConsumer,15.0,0.0,95.707886,16.0,0.0,143.40501,14.0,0.0,126.06348,15.0,0.0,95.707886,14.0,0.0,126.06348
Consumer,17.0,0.48782,109.12378,15.0,0.0,183.09833,15.0,0.0,97.67292,17.0,0.0,109.12378,15.0,0.0,134.4656
LazyConsumer,15.0,0.0,120.80149,15.0,0.0,229.89563,17.0,0.0,174.01149,17.0,0.0,174.01149,14.0,0.0,120.80149
LazyConsumer,15.0,0.48782,266.32687,15.0,0.48782,149.40215,15.0,0.48782,149.40215,15.0,0.48782,207.87015,15.0,0.0,149.40215
LazyConsumer,15.0,0.0,277.06497,15.0,0.0,339.37738,15.0,0.0,212.90373,15.0,0.48782,339.37738,15.0,0.0,212.90373
EcologicalConsumer,14.0,0.0,192.42142,16.0,0.0,136.5174,16.0,0.0,136.5174,13.0,0.79762715,192.42142,15.0,0.0,97.73945
EcologicalConsumer,14.0,0.0,224.50166,16.0,0.0,113.99123,13.0,0.79762715,224.50166,15.0,0.0,93.04838,17.0,0.0,168.00298
Consumer,16.0,1.0,180.09998,15.0,0.48782,180.09998,14.0,0.0,304.54065,15.0,0.4560645,128.7012,15.0,0.0,180.09998
Consumer,15.0,0.0,183.69812,15.0,0.0,242.26639,15.0,0.0,183.69812,15.0,0.0,242.26639,15.0,0.0,125.872955
EcologicalConsumer,13.0,0.0,193.59752,15.0,0.0,251.43588,13.0,0.48782,193.59752,14.0,0.0,136.47343,13.0,0.0,193.59752
Consumer,14.0,0.0,130.59862,17.0,0.0,181.39459,15.0,0.0,119.1008,17.0,0.0,110.47624,14.0,0.0,130.59862
EcologicalConsumer,15.0,0.4560645,138.03261,14.0,0.0,151.34729,17.0,0.0,115.767006,14.0,0.48782,151.34729,15.0,0.48782,138.03261
Consumer,13.0,0.48782,194.17775,13.0,0.48782,96.25487,14.0,0.48782,134.38005,13.0,0.0,96.25487,15.0,0.0,100.68764
EcologicalConsumer,15.0,0.0,102.044106,15.0,0.0,130.69812,15.0,0.48782,102.044106,15.0,0.0,102.044106,15.0,0.0,174.77414
Consumer,15.0,0.0,151.43315,15.0,0.0,104.86182,14.0,0.48782,274.24988,15.0,0.0,151.43315,14.0,0.0,274.24988
EcologicalConsumer,14.0,0.48782,202.71162,14.0,0.0,103.87011,14.0,0.48782,99.92497,14.0,0.0,202.71162,14.0,0.0,103.87011
Consumer,17.0,0.48782,187.3019,15.0,0.0,112.94689,15.0,0.0,109.38464,15.0,0.48782,134.38005,15.0,0.0,112.94689
EcologicalConsumer,15.0,0.48782,114.20158,15.0,0.0,168.00298,15.0,0.0,114.20158,15.0,0.0,224.50166,15.0,0.0,168.00298
LazyConsumer,16.0,0.0,101.76935,15.0,0.4560645,99.724625,16.0,0.0,135.10367,17.0,0.0,147.085,14.0,0.48782,199.62465
Consumer,17.0,0.0,119.20151,15.0,0.0,94.19129,14.0,0.0,162.74213,15.0,0.0,120.0,15.0,0.48782,94.19129
LazyConsumer,15.0,0.0,101.76935,15.0,0.48782,99.724625,14.0,0.0,199.62465,15.0,0.0,101.76935,15.0,0.0,99.724625
EcologicalConsumer,15.0,0.0,110.80163,15.0,0.0,110.80163,15.0,0.0,160.32779,13.0,0.79762715,118.15244,16.0,0.0,218.75328
Consumer,15.0,0.0,187.3019,15.0,0.0,134.38005,15.0,0.48782,187.3019,15.0,0.0,134.38005,17.0,0.0,109.38464
EcologicalConsumer,14.0,0.0,90.255196,16.0,0.48782,118.869675,14.0,0.0,90.255196,14.0,0.0,233.63432,16.0,0.0,118.869675
Consumer,14.0,0.0,222.9103,15.0,0.4560645,101.04455,14.0,0.0,222.9103,16.0,0.0,123.97581,17.0,0.0,168.2409
EcologicalConsumer,14.0,0.0,324.16815,16.0,0.0,103.315056,16.0,0.0,103.315056,13.0,0.79762715,324.16815,17.0,0.0,198.11613
EcologicalConsumer,15.0,0.48782,110.80163,13.0,0.0,98.0,15.0,0.0,110.80163,17.0,0.48782,160.32779,15.0,0.0,118.15244
EcologicalConsumer,15.0,0.0,189.0238,15.0,0.0,104.13933,15.0,0.0,141.0319,15.0,0.0,189.0238,15.0,0.0,104.13933
EcologicalConsumer,15.0,0.0,159.62456,15.0,0.48782,107.33592,15.0,0.0,215.56438,15.0,0.0,159.62456,15.0,0.48782,215.56438
EcologicalConsumer,14.0,0.0,291.17178,14.0,0.48782,124.85191,14.0,0.0,291.17178,14.0,0.0,170.423,14.0,0.48782,124.85191
EcologicalConsumer,15.0,0.0,170.423,15.0,0.48782,124.85191,15.0,0.48782,170.423,15.0,0.0,124.85191,15.0,0.0,124.85191
Consumer,13.0,0.0,180.09998,11.0,1.0,180.09998,16.0,0.0,97.015465,16.0,0.0,128.7012,13.0,0.0,180.09998
LazyConsumer,14.0,0.48782,196.10457,14.0,0.48782,143.62799,14.0,0.0,196.10457,14.0,0.0,143.62799,14.0,0.0,196.10457
Consumer,14.0,0.0,180.09998,13.0,0.0,243.07407,14.0,0.48782,180.09998,17.0,0.0,128.7012,15.0,0.48782,180.09998
Consumer,17.0,0.0,140.58449,15.0,0.0,109.38464,15.0,0.0,101.86756,17.0,0.0,109.38464,17.0,0.0,140.58449
LazyConsumer,13.0,0.0,331.72427,13.0,0.0,111.364265,13.0,0.0,206.18924,15.0,0.0,269.84625,16.0,0.0,151.98026
Consumer,14.0,0.48782,218.75328,15.0,0.0,161.47136,11.0,1.0,106.826965,16.0,0.0,110.0,16.0,0.0,86.0
EcologicalConsumer,13.0,0.0,104.54664,14.0,0.0,193.34166,14.0,0.48782,110.13628,14.0,0.48782,193.34166,14.0,0.0,104.54664
LazyConsumer,10.0,1.0,103.44564,13.0,0.0,137.90215,14.0,0.0,103.44564,15.0,0.0,192.50974,15.0,0.0,103.44564
LazyConsumer,15.0,0.48782,269.84625,17.0,0.48782,151.98026,15.0,0.0,331.72427,15.0,0.0,269.84625,15.0,0.48782,206.18924
Consumer,10.0,1.0,272.61694,14.0,0.584671,272.61694,15.0,0.0,208.85641,15.0,0.5952596,272.61694,13.0,0.48782,208.85641
EcologicalConsumer,15.0,0.0,157.89236,15.0,0.48782,106.531685,15.0,0.48782,213.35886,15.0,0.0,106.531685,15.0,0.0,157.89236
LazyConsumer,13.0,0.0,114.01754,17.0,0.48782,191.97136,15.0,0.0,115.74109,17.0,0.0,191.97136,15.0,0.0,115.74109
Consumer,13.0,0.0,105.076164,15.0,0.0,114.03947,16.0,0.48782,133.4054,14.0,0.0,214.03271,14.0,0.48782,214.03271
LazyConsumer,13.0,0.0,183.67363,14.0,0.0,128.31601,13.0,0.0,183.67363,15.0,0.0,240.60756,13.0,0.48782,183.67363
Consumer,10.0,1.0,110.145355,14.0,0.0,87.823685,13.0,0.5952596,153.67499,15.0,0.48782,110.145355,14.0,0.48782,153.67499
EcologicalConsumer,15.0,0.0,262.01718,15.0,0.0,324.16815,15.0,0.0,262.01718,15.0,0.0,198.11613,15.0,0.0,324.16815
LazyConsumer,16.0,0.0,191.97136,16.0,0.0,251.01593,13.0,0.0,139.3449,13.0,0.0,191.97136,13.0,0.0,139.3449
LazyConsumer,15.0,0.0,107.33592,15.0,0.0,87.20665,15.0,0.0,168.1071,17.0,0.48782,107.33592,15.0,0.0,168.1071
Consumer,13.0,0.79762715,314.68237,17.0,0.0,252.54901,15.0,0.0,134.71451,13.0,0.79762715,314.68237,15.0,0.0,134.71451
EcologicalConsumer,10.0,1.0,197.76755,13.0,0.75621974,257.75183,15.0,0.0,92.17918,14.0,0.0,197.76755,13.0,0.0,257.75183
LazyConsumer,15.0,0.48782,128.31601,15.0,0.0,183.67363,15.0,0.0,128.31601,15.0,0.0,128.31601,15.0,0.0,240.60756
Consumer,16.0,0.0,156.02884,16.0,0.0,113.37107,16.0,0.0,156.02884,13.0,0.0,211.0853,14.0,0.48782,337.12015
EcologicalConsumer,13.0,0.48782,89.822044,13.0,0.48782,171.91858,13.0,0.0,89.822044,13.0,0.0,171.91858,15.0,0.0,235.17015
EcologicalConsumer,15.0,0.0,322.5523,17.0,0.48782,143.83672,15.0,0.0,197.29419,17.0,0.0,260.77576,15.0,0.0,322.5523
Consumer,13.0,0.0,113.37107,13.0,0.0,211.0853,15.0,0.0,275.01636,16.0,0.0,156.02884,13.0,0.0,211.0853
LazyConsumer,15.0,0.0,97.50897,17.0,0.0,140.58449,15.0,0.0,97.50897,17.0,0.48782,140.58449,15.0,0.0,97.50897
Consumer,13.0,0.0,144.17004,15.0,0.48782,199.48183,14.0,0.0,94.41398,13.0,0.0,144.17004,14.0,0.0,94.41398
EcologicalConsumer,15.0,0.0,202.71162,13.0,0.0,149.93332,14.0,0.0,103.87011,13.0,0.0,149.93332,17.0,0.0,99.92497
LazyConsumer,15.0,0.0,117.61378,17.0,0.48782,152.55164,15.0,0.0,103.227905,17.0,0.0,152.55164,15.0,0.0,93.193344
EcologicalConsumer,14.0,0.48782,103.58089,15.0,0.0,151.34729,17.0,0.0,115.767006,14.0,0.0,103.58089,15.0,0.0,151.34729
Consumer,10.0,1.0,168.2409,14.0,0.584671,168.2409,13.0,0.5952596,222.9103,15.0,0.0,117.34564,13.0,0.0,222.9103
LazyConsumer,10.0,1.0,259.21805,14.0,0.33790872,196.10457,13.0,0.5952596,320.6774,14.0,0.48782,259.21805,13.0,0.48782,107.33592
LazyConsumer,15.0,0.0,339.37738,13.0,0.48782,277.06497,14.0,0.48782,212.90373,13.0,0.0,277.06497,15.0,0.48782,339.37738
Consumer,13.0,0.0,208.40346,15.0,0.0,99.724625,16.0,0.0,151.20847,13.0,0.0,104.95713,15.0,0.0,99.724625
Consumer,15.0,0.0,110.47624,13.0,0.0,130.59862,16.0,0.0,181.39459,14.0,0.0,119.1008,13.0,0.48782,130.59862
Consumer,14.0,0.0,274.24988,13.0,0.0,151.43315,16.0,0.0,104.86182,13.0,0.0,151.43315,16.0,0.0,88.20431
EcologicalConsumer,16.0,0.0,92.17918,16.0,0.48782,92.17918,15.0,0.0,137.43726,15.0,0.0,137.43726,15.0,0.48782,96.60745
Consumer,15.0,0.0,94.19129,17.0,0.48782,120.0,15.0,0.0,162.74213,15.0,0.0,119.20151,17.0,0.0,120.0
Consumer,10.0,1.0,106.62083,14.0,0.0,92.17918,14.0,0.0,106.62083,14.0,0.0,106.62083,13.0,0.5952596,145.83553
LazyConsumer,16.0,0.0,143.62799,14.0,0.0,320.6774,13.0,0.0,196.10457,13.0,0.48782,143.62799,13.0,0.0,143.62799
Consumer,15.0,0.48782,274.24988,13.0,0.0,213.33775,15.0,0.48782,151.43315,13.0,0.0,213.33775,15.0,0.0,274.24988
LazyConsumer,14.0,0.0,339.37738,16.0,0.0,212.90373,13.0,0.0,157.20052,15.0,0.48782,212.90373,14.0,0.0,339.37738
EcologicalConsumer,15.0,0.0,115.767006,15.0,0.48782,151.34729,15.0,0.48782,103.58089,15.0,0.48782,115.767006,15.0,0.0,151.34729
EcologicalConsumer,14.0,0.48782,204.47249,15.0,0.0,329.5148,17.0,0.0,150.98676,17.0,0.0,267.86563,14.0,0.0,204.47249
LazyConsumer,17.0,0.0,140.58449,15.0,0.0,99.92497,15.0,0.48782,132.32158,15.0,0.48782,97.50897,15.0,0.48782,99.92497
Consumer,14.0,0.0,209.31316,13.0,0.48782,102.396286,14.0,0.0,209.31316,16.0,0.0,119.85408,16.0,0.0,89.80534
LazyConsumer,15.0,0.0,163.80782,15.0,0.0,284.4855,15.0,0.0,224.58852,15.0,0.0,163.80782,15.0,0.0,284.4855
LazyConsumer,14.0,0.0,203.0665,15.0,0.0,97.6166,14.0,0.0,203.0665,16.0,0.0,122.380554,17.0,0.0,147.75656
Consumer,15.0,0.0,209.31316,17.0,0.0,89.80534,15.0,0.48782,102.396286,15.0,0.0,209.31316,15.0,0.0,102.396286
Consumer,16.0,0.0,181.39459,13.0,0.0,239.73318,13.0,0.0,239.73318,13.0,0.0,130.59862,14.0,0.0,119.1008
Consumer,10.0,1.0,161.47136,14.0,0.33790872,106.826965,13.0,0.5952596,218.75328,14.0,0.0,161.47136,15.0,0.0,110.0
Consumer,15.0,0.0,122.91867,15.0,0.0,122.91867,14.0,0.0,97.73945,15.0,0.0,122.91867,17.0,0.0,97.73945
LazyConsumer,15.0,0.0,120.0,16.0,0.0,107.33592,13.0,0.0,87.20665,15.0,0.0,120.0,13.0,0.0,87.20665
EcologicalConsumer,15.0,0.0,296.9394,17.0,0.0,235.17015,14.0,0.48782,171.91858,13.0,0.0,235.17015,15.0,0.48782,296.9394
Consumer,15.0,0.0,123.03658,15.0,0.0,144.17004,13.0,0.0,199.48183,13.0,0.0,123.03658,13.0,0.0,94.41398
Consumer,15.0,0.0,141.0319,17.0,0.0,152.10852,15.0,0.0,112.969025,15.0,0.0,111.48543,15.0,0.0,112.969025
Consumer,15.0,0.0,213.33775,15.0,0.0,274.24988,15.0,0.0,213.33775,15.0,0.0,151.43315,15.0,0.48782,213.33775
EcologicalConsumer,14.0,0.48782,263.70627,15.0,0.0,100.239716,14.0,0.0,263.70627,15.0,0.0,100.239716,15.0,0.0,142.80057
LazyConsumer,15.0,0.48782,106.06602,15.0,0.48782,92.22798,15.0,0.0,106.06602,16.0,0.0,150.71164,13.0,0.79762715,177.7892
Consumer,16.0,0.0,120.0,13.0,0.48782,94.19129,13.0,0.48782,94.19129,16.0,0.0,169.2572,16.0,0.0,120.0
EcologicalConsumer,15.0,0.0,120.21647,15.0,0.0,171.91858,17.0,0.48782,120.21647,15.0,0.0,296.9394,14.0,0.48782,171.91858
Consumer,16.0,0.0,128.7012,13.0,0.0,180.09998,13.0,0.0,128.7012,13.0,0.0,180.09998,13.0,0.48782,128.7012
Consumer,16.0,0.0,138.29317,13.0,0.0,194.17775,14.0,0.0,134.38005,15.0,0.0,100.68764,13.0,0.0,96.25487
EcologicalConsumer,15.0,0.48782,171.91858,15.0,0.0,235.17015,15.0,0.0,171.91858,15.0,0.48782,235.17015,15.0,0.0,296.9394
LazyConsumer,15.0,0.0,163.80782,15.0,0.48782,118.98319,15.0,0.0,163.80782,17.0,0.0,163.80782,17.0,0.0,224.58852
LazyConsumer,15.0,0.48782,101.76935,13.0,0.0,147.085,15.0,0.48782,199.62465,13.0,0.0,147.085,15.0,0.48782,101.76935
Consumer,15.0,0.0,124.77981,15.0,0.48782,126.60569,15.0,0.0,124.77981,13.0,0.0,111.364265,15.0,0.0,126.60569
LazyConsumer,15.0,0.0,196.10457,15.0,0.48782,143.62799,15.0,0.0,196.10457,17.0,0.0,259.21805,15.0,0.0,196.10457
Consumer,12.0,1.0,104.95713,13.0,0.0,151.20847,15.0,0.0,104.95713,16.0,0.48782,208.40346,14.0,0.0,126.035706
EcologicalConsumer,15.0,0.0,193.34166,13.0,0.0,144.04514,14.0,0.0,104.54664,13.0,0.0,144.04514,15.0,0.0,193.34166
LazyConsumer,17.0,0.0,119.43617,14.0,0.0,100.12991,13.0,0.48782,119.43617,15.0,0.0,159.22626,13.0,0.0,119.43617
LazyConsumer,16.0,0.0,140.58449,13.0,0.0,97.50897,14.0,0.0,132.32158,14.0,0.0,132.32158,15.0,0.0,99.92497
LazyConsumer,17.0,0.0,102.10779,14.0,0.0,122.57651,13.0,0.48782,102.10779,15.0,0.0,113.14592,13.0,0.0,102.10779
LazyConsumer,15.0,0.0,212.90373,13.0,0.0,339.37738,13.0,0.48782,212.90373,14.0,0.48782,339.37738,13.0,0.0,113.20777
Consumer,11.0,0.0,167.27522,14.0,0.0,290.39627,16.0,0.0,118.69709,14.0,0.0,290.39627,16.0,0.0,118.69709
Consumer,14.0,0.48782,96.76776,15.0,0.0,190.90573,17.0,0.0,139.3449,14.0,0.0,96.76776,17.0,0.0,139.3449
EcologicalConsumer,10.0,1.0,168.00298,14.0,0.0,114.20158,13.0,0.5952596,224.50166,15.0,0.0,114.20158,13.0,0.48782,113.99123
Consumer,15.0,0.0,87.46428,15.0,0.0,113.35784,15.0,0.0,87.46428,17.0,0.48782,87.46428,15.0,0.0,113.35784
LazyConsumer,13.0,0.0,212.90373,15.0,0.0,277.06497,16.0,0.0,157.20052,15.0,0.48782,277.06497,13.0,0.0,212.90373
LazyConsumer,15.0,0.0,122.57651,14.0,0.0,113.14592,17.0,0.0,102.10779,14.0,0.48782,113.14592,15.0,0.0,122.57651
EcologicalConsumer,16.0,0.0,91.78235,14.0,0.0,263.70627,13.0,0.0,142.80057,13.0,0.48782,100.239716,14.0,0.48782,142.80057
Consumer,14.0,0.0,234.34163,15.0,0.0,122.91867,14.0,0.0,234.34163,15.0,0.0,97.73945,15.0,0.0,122.91867
Consumer,15.0,0.0,151.20847,15.0,0.0,104.95713,14.0,0.0,126.035706,13.0,0.79762715,126.035706,16.0,0.0,208.40346
EcologicalConsumer,16.0,0.0,138.03261,16.0,0.0,189.99211,16.0,0.0,138.03261,13.0,0.0,103.58089,16.0,0.0,189.99211
Consumer,14.0,0.48782,106.677086,15.0,0.0,174.7484,14.0,0.48782,90.79648,15.0,0.0,174.7484,17.0,0.0,106.677086
EcologicalConsumer,10.0,1.0,149.93332,13.0,0.5952596,202.71162,14.0,0.0,149.93332,15.0,0.0,133.79462,15.0,0.0,103.87011
EcologicalConsumer,14.0,0.0,128.16005,13.0,0.0,117.34564,13.0,0.48782,163.83528,14.0,0.0,128.16005,13.0,0.0,163.83528
EcologicalConsumer,14.0,0.0,110.80163,15.0,0.0,118.15244,17.0,0.0,98.0,15.0,0.48782,118.15244,17.0,0.0,98.0
LazyConsumer,14.0,0.48782,97.6166,13.0,0.0,88.84256,14.0,0.48782,203.0665,14.0,0.0,88.84256,14.0,0.48782,88.84256
Consumer,15.0,0.0,169.4609,13.0,0.0,113.35784,15.0,0.0,169.4609,14.0,0.0,227.34335,16.0,0.0,105.68822
LazyConsumer,10.0,1.0,127.41271,15.0,0.0,94.42987,13.0,0.0,174.61386,13.0,0.48782,157.26729,13.0,0.0,174.61386
LazyConsumer,17.0,0.0,232.1659,14.0,0.0,293.21835,15.0,0.0,120.61509,15.0,0.48782,169.81166,15.0,0.0,120.61509
Consumer,15.0,0.48782,314.68237,14.0,0.48782,134.71451,15.0,0.0,188.73262,17.0,0.0,252.54901,14.0,0.0,188.73262
LazyConsumer,15.0,0.0,191.4001,17.0,0.48782,140.00714,15.0,0.0,191.4001,15.0,0.0,191.4001,17.0,0.0,140.00714
Consumer,14.0,0.48782,102.396286,13.0,0.0,153.67499,15.0,0.48782,209.31316,13.0,0.0,153.67499,14.0,0.0,102.396286
Consumer,15.0,0.0,118.69709,14.0,0.48782,290.39627,15.0,0.0,167.27522,14.0,0.0,290.39627,17.0,0.0,229.45587
Consumer,13.0,0.0,109.38464,15.0,0.48782,112.94689,13.0,0.0,109.38464,14.0,0.48782,134.38005,17.0,0.0,187.3019
Consumer,10.0,1.0,202.7856,13.0,0.75621974,260.86395,15.0,0.0,107.44766,14.0,0.0,202.7856,15.0,0.0,145.0
LazyConsumer,15.0,0.0,137.90215,14.0,0.48782,96.93297,15.0,0.0,137.90215,17.0,0.0,103.44564,14.0,0.0,96.93297
EcologicalConsumer,15.0,0.0,254.57808,15.0,0.0,139.30183,17.0,0.48782,105.30432,15.0,0.0,196.65706,15.0,0.48782,139.30183
Consumer,13.0,0.48782,161.47136,14.0,0.48782,106.826965,13.0,0.0,161.47136,15.0,0.48782,218.75328,14.0,0.48782,106.826965
