,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Consumer,14.0,0.0,113.64858,18.0,0.0,102.70345,14.0,0.4463602,122.14745,18.0,0.0,171.96512,14.0,0.0,122.14745
Consumer,14.0,0.4463602,86.833176,18.0,0.0,101.54802,14.0,0.0,86.833176,18.0,0.4463602,101.54802,14.0,0.4463602,86.833176
LazyConsumer,18.0,0.0,142.87407,17.0,0.0,119.60351,14.0,0.4463602,91.24144,14.0,0.4463602,119.60351,14.0,0.0,91.24144
EcologicalConsumer,16.0,0.0,122.33152,14.0,0.0,96.317184,14.0,0.0,96.317184,16.0,0.0,122.33152,18.0,0.0,175.51353
Consumer,14.0,0.0,125.60653,19.0,0.0,120.34118,14.0,0.4463602,180.06943,14.0,0.4463602,125.60653,17.0,0.4463602,236.16309
EcologicalConsumer,15.0,0.4463602,164.65723,14.0,0.0,114.90866,17.0,0.4463602,218.3575,15.0,0.0,114.90866,15.0,1.0,164.65723
Consumer,14.0,0.0,180.06943,16.0,0.4463602,236.16309,14.0,0.0,180.06943,16.0,0.0,236.16309,14.0,0.0,125.60653
EcologicalConsumer,14.0,0.4463602,124.57929,14.0,0.0,85.90693,14.0,0.4463602,174.92856,14.0,0.0,124.57929,18.0,0.0,96.74709
EcologicalConsumer,18.0,0.0,109.11004,14.0,0.4463602,101.51354,14.0,0.0,142.14429,14.0,0.4463602,109.11004,14.0,0.4463602,101.51354
EcologicalConsumer,18.0,0.0,128.7012,14.0,0.0,95.07891,14.0,0.0,145.83553,18.0,0.0,128.7012,14.0,0.4463602,95.07891
LazyConsumer,14.0,0.4463602,115.97414,16.0,0.0,164.3472,14.0,0.0,115.97414,13.0,0.0,217.18655,14.0,0.0,115.97414
Consumer,14.0,0.0,255.6658,14.0,0.0,140.75865,13.0,0.4463602,255.6658,14.0,0.0,140.75865,16.0,0.0,198.1136
Consumer,18.0,0.0,110.788086,19.0,0.0,108.37435,15.0,0.4463602,215.24405,16.0,0.0,274.2736,15.0,0.0,155.41557
LazyConsumer,11.0,1.0,112.1606,13.0,0.0,122.41323,14.0,1.0,122.41323,13.0,0.0,289.69812,14.0,0.0,169.83817
Consumer,11.0,1.0,109.11004,13.0,0.91635776,94.86833,15.0,0.0,131.59027,14.0,0.0,247.38634,14.0,0.0,247.38634
Consumer,11.0,1.0,115.97414,13.0,0.91635776,88.45903,15.0,0.0,227.34335,14.0,0.5470083,227.34335,13.0,0.0,88.45903
LazyConsumer,15.0,0.0,122.33152,17.0,0.4463602,237.53947,18.0,0.0,88.52683,15.0,0.0,122.33152,15.0,0.0,179.56892
Consumer,13.0,0.0,236.78049,15.0,0.4463602,179.7248,17.0,0.4463602,236.78049,18.0,0.0,92.76314,15.0,0.0,123.84264
EcologicalConsumer,14.0,0.4463602,109.201645,14.0,0.0,109.201645,14.0,0.0,162.63148,14.0,0.0,109.201645,14.0,0.4463602,162.63148
LazyConsumer,18.0,0.0,146.7549,13.0,0.0,134.06342,15.0,0.0,106.09901,13.0,0.0,134.06342,15.0,0.0,106.09901
EcologicalConsumer,14.0,0.4463602,329.5967,14.0,0.0,267.95895,18.0,0.0,148.22281,18.0,0.0,148.22281,19.0,0.0,115.83177
LazyConsumer,15.0,0.0,200.88306,17.0,0.4463602,325.08768,14.0,0.0,263.928,16.0,0.4463602,200.88306,14.0,0.4463602,263.928
LazyConsumer,16.0,0.0,123.32883,14.0,0.4463602,86.313385,13.0,0.0,172.88725,16.0,0.0,123.32883,13.0,0.0,172.88725
Consumer,14.0,0.0,228.07893,18.0,0.0,96.18732,14.0,0.0,120.0,14.0,0.0,228.07893,18.0,0.0,172.80046
Consumer,14.0,1.0,108.74741,13.0,0.0,185.56401,16.0,0.0,137.90576,14.0,0.0,101.20277,13.0,0.0,185.56401
LazyConsumer,15.0,0.4463602,214.29419,15.0,0.0,277.3193,15.0,0.0,214.29419,15.0,0.0,214.29419,15.0,0.0,277.3193
LazyConsumer,17.0,0.0,243.48306,14.0,0.4463602,186.38669,14.0,0.4463602,243.48306,18.0,0.0,97.015465,19.0,0.0,114.947815
EcologicalConsumer,16.0,0.0,236.78049,14.0,0.4463602,174.41617,16.0,0.0,236.78049,13.0,0.0,297.57184,14.0,0.0,174.41617
EcologicalConsumer,14.0,0.4463602,114.05701,18.0,0.0,105.17129,14.0,0.4463602,114.05701,14.0,0.0,105.17129,18.0,0.0,159.01257
EcologicalConsumer,15.0,0.0,96.317184,13.0,0.0,102.41582,15.0,0.0,96.317184,15.0,0.4463602,122.33152,15.0,0.4463602,96.317184
LazyConsumer,18.0,0.0,91.787796,19.0,0.0,117.18362,14.0,0.0,231.32013,14.0,0.4463602,119.85408,18.0,0.0,91.787796
EcologicalConsumer,15.0,0.0,85.90693,17.0,0.0,174.92856,18.0,0.0,96.74709,14.0,0.0,124.57929,16.0,0.0,85.90693
Consumer,14.0,0.0,200.8009,14.0,0.0,95.880135,18.0,0.0,145.86638,14.0,0.0,95.880135,18.0,0.0,145.86638
Consumer,14.0,0.0,117.15375,14.0,0.0,92.43917,14.0,0.0,101.51354,14.0,0.4463602,92.43917,14.0,0.4463602,117.15375
Consumer,15.0,0.0,141.42842,15.0,0.0,98.681305,18.0,0.0,98.681305,19.0,0.0,145.04137,18.0,0.4463602,98.681305
EcologicalConsumer,16.0,0.0,111.61093,13.0,0.0,139.81773,14.0,0.0,109.38464,18.0,0.0,147.86818,14.0,0.0,109.38464
EcologicalConsumer,14.0,0.0,109.11004,14.0,0.4463602,101.51354,14.0,0.0,109.11004,14.0,0.4463602,101.51354,17.0,0.0,142.14429
Consumer,16.0,0.0,189.33568,13.0,0.0,247.38634,14.0,0.0,131.59027,13.0,0.0,247.38634,14.0,0.0,131.59027
Consumer,14.0,0.0,254.1594,16.0,0.0,314.68237,15.0,0.0,254.1594,16.0,0.4463602,314.68237,18.0,0.0,139.30183
LazyConsumer,15.0,0.0,215.61308,17.0,0.0,341.3693,18.0,0.0,158.44557,15.0,0.0,215.61308,14.0,0.4463602,279.50134
Consumer,14.0,0.0,140.26404,14.0,0.0,198.6001,17.0,0.0,256.84625,14.0,0.0,140.26404,14.0,0.4463602,256.84625
LazyConsumer,14.0,0.4463602,119.85408,13.0,0.0,231.32013,16.0,0.0,174.7484,14.0,0.0,119.85408,13.0,0.0,231.32013
Consumer,13.0,0.4463602,247.38634,15.0,0.4463602,131.59027,15.0,0.4463602,189.33568,13.0,0.0,247.38634,15.0,0.0,131.59027
LazyConsumer,15.0,0.0,178.35358,15.0,0.0,239.26973,13.0,0.0,298.81433,15.0,0.0,178.35358,17.0,0.4463602,298.81433
EcologicalConsumer,14.0,0.0,162.63148,16.0,0.4463602,218.75328,14.0,0.0,109.201645,14.0,0.0,162.63148,14.0,0.4463602,109.201645
EcologicalConsumer,17.0,0.4463602,321.3098,17.0,0.0,196.8248,15.0,1.0,260.0,17.0,0.36412215,321.3098,13.0,1.0,260.0
Consumer,13.0,0.0,255.9707,16.0,0.0,196.35936,13.0,0.0,255.9707,14.0,0.0,136.2094,13.0,0.0,255.9707
LazyConsumer,18.0,0.0,132.54811,15.0,0.0,182.7813,15.0,0.0,182.7813,15.0,0.0,244.18231,15.0,0.0,182.7813
Consumer,14.0,0.0,98.1835,15.0,0.0,150.0,14.0,0.0,98.1835,18.0,0.0,82.8734,19.0,0.0,122.91867
Consumer,15.0,0.0,122.14745,14.0,0.0,86.833176,18.0,0.0,101.54802,18.0,0.0,101.54802,19.0,0.0,155.56671
Consumer,18.0,0.0,92.76314,13.0,0.0,236.78049,15.0,0.0,179.7248,13.0,0.0,236.78049,15.0,0.4463602,179.7248
LazyConsumer,14.0,0.0,102.396286,16.0,0.4463602,121.37957,14.0,0.0,95.7549,16.0,0.0,121.37957,16.0,0.0,121.37957
Consumer,16.0,0.4463602,131.7953,17.0,0.0,249.01807,16.0,0.0,131.7953,14.0,0.0,190.39433,17.0,0.0,249.01807
EcologicalConsumer,14.0,0.0,267.95895,19.0,0.0,115.83177,14.0,0.0,267.95895,17.0,0.0,329.5967,18.0,0.0,148.22281
Consumer,16.0,0.0,145.86638,14.0,0.4463602,95.880135,13.0,0.0,200.8009,16.0,0.0,145.86638,13.0,0.0,200.8009
Consumer,16.0,0.0,117.273186,14.0,0.0,131.3659,16.0,0.0,117.273186,18.0,0.0,180.83418,19.0,0.0,244.2376
EcologicalConsumer,14.0,0.0,93.92018,14.0,0.0,103.46497,16.0,0.0,139.38795,14.0,0.0,93.92018,18.0,0.0,130.90837
EcologicalConsumer,14.0,0.0,124.036285,18.0,0.0,171.01169,18.0,0.0,171.01169,19.0,0.0,233.69211,16.0,0.0,122.67436
Consumer,18.0,0.0,93.0215,19.0,0.0,98.95454,14.0,0.0,136.2094,15.0,0.4463602,196.35936,16.0,0.0,255.9707
Consumer,18.0,0.0,198.6001,14.0,0.4463602,140.26404,18.0,0.0,198.6001,14.0,0.0,256.84625,14.0,0.0,198.6001
EcologicalConsumer,16.0,0.0,95.07891,13.0,0.0,108.461975,15.0,0.4463602,95.07891,15.0,0.4463602,108.461975,16.0,0.0,145.83553
Consumer,15.0,0.0,109.041275,18.0,0.0,156.72269,13.0,0.0,117.413795,15.0,0.0,97.04638,13.0,0.0,117.413795
Consumer,14.0,1.0,132.32158,13.0,0.0,305.86435,16.0,0.0,245.5789,18.0,0.0,132.32158,18.0,0.0,132.32158
EcologicalConsumer,14.0,0.0,114.05701,18.0,0.0,159.01257,13.0,0.0,125.670204,16.0,0.0,105.17129,13.0,0.0,125.670204
EcologicalConsumer,15.0,0.0,109.165016,15.0,0.4463602,124.036285,15.0,0.0,109.165016,18.0,0.0,171.01169,13.0,0.0,122.67436
Consumer,13.0,1.0,122.14745,16.0,0.0,86.833176,13.0,0.0,122.14745,15.0,0.4463602,86.833176,15.0,0.4463602,122.14745
EcologicalConsumer,11.0,1.0,103.69667,16.0,0.0,210.23796,13.0,0.0,104.95713,13.0,0.6429252,269.66647,14.0,1.0,104.95713
EcologicalConsumer,16.0,0.0,164.65723,13.0,0.0,218.3575,14.0,0.4463602,164.65723,13.0,0.0,218.3575,14.0,0.0,164.65723
EcologicalConsumer,13.0,0.0,285.11224,15.0,0.0,164.50227,17.0,0.4463602,285.11224,18.0,0.0,116.60618,15.0,0.0,164.50227
Consumer,16.0,0.0,254.1594,16.0,0.0,254.1594,14.0,0.0,191.90883,13.0,0.0,314.68237,14.0,0.0,191.90883
EcologicalConsumer,15.0,0.4463602,161.40013,13.0,0.0,280.58865,15.0,0.4463602,221.47235,15.0,0.0,161.40013,18.0,0.0,115.66331
EcologicalConsumer,16.0,0.0,101.17806,13.0,0.0,130.63307,16.0,0.0,174.62245,15.0,0.4463602,130.63307,14.0,0.4463602,174.62245
LazyConsumer,14.0,0.0,110.788086,16.0,0.0,154.20117,14.0,0.0,87.46428,15.0,0.4463602,110.788086,14.0,0.0,87.46428
EcologicalConsumer,14.0,0.0,142.14429,16.0,0.4463602,109.11004,13.0,0.4463602,142.14429,14.0,0.0,101.51354,18.0,0.0,137.90215
Consumer,18.0,0.0,154.17523,14.0,0.0,205.80087,14.0,0.0,154.17523,18.0,0.0,101.20277,14.0,0.0,154.17523
LazyConsumer,15.0,0.4463602,123.32883,18.0,0.0,99.12618,15.0,0.0,123.32883,13.0,0.0,172.88725,15.0,0.0,123.32883
EcologicalConsumer,17.0,0.4463602,218.75328,17.0,0.0,109.201645,17.0,0.0,218.75328,16.0,0.15352385,109.201645,13.0,1.0,162.63148
LazyConsumer,14.0,0.0,125.60653,16.0,0.0,105.076164,13.0,0.4463602,114.03947,16.0,0.0,105.076164,14.0,0.4463602,125.60653
EcologicalConsumer,10.0,1.0,103.58089,13.0,0.6429252,248.71872,14.0,0.3146661,136.56134,13.0,0.0,248.71872,16.0,0.0,192.21082
Consumer,14.0,0.0,97.04638,17.0,0.0,117.413795,14.0,0.4463602,97.04638,14.0,0.4463602,117.413795,14.0,0.0,97.04638
EcologicalConsumer,15.0,0.4463602,236.78049,13.0,0.4463602,297.57184,15.0,0.0,236.78049,15.0,0.4463602,174.41617,13.0,0.0,297.57184
EcologicalConsumer,14.0,0.0,107.16809,14.0,0.4463602,107.16809,14.0,0.0,90.04999,13.0,0.4463602,108.226616,14.0,0.0,107.16809
EcologicalConsumer,14.0,0.0,329.19446,18.0,0.0,150.98676,19.0,0.0,121.85237,15.0,0.0,205.42882,14.0,0.0,329.19446
Consumer,18.0,0.0,112.1606,14.0,0.0,86.209045,18.0,0.0,111.516815,14.0,0.0,86.209045,14.0,0.0,156.01282
Consumer,14.0,0.0,108.26819,14.0,0.0,132.9436,14.0,0.0,106.48004,17.0,0.0,108.26819,14.0,0.0,132.9436
Consumer,16.0,0.4463602,125.60653,17.0,0.0,236.16309,14.0,0.0,180.06943,17.0,0.4463602,236.16309,16.0,0.0,125.60653
Consumer,16.0,0.0,99.04544,14.0,0.0,166.331,18.0,0.0,120.67311,16.0,0.0,99.04544,14.0,0.4463602,166.331
EcologicalConsumer,13.0,0.0,125.670204,15.0,0.0,105.17129,13.0,0.0,125.670204,15.0,0.0,114.05701,17.0,0.4463602,125.670204
LazyConsumer,14.0,0.4463602,325.08768,18.0,0.0,146.1027,16.0,0.4463602,200.88306,14.0,0.0,325.08768,16.0,0.0,200.88306
EcologicalConsumer,14.0,0.4463602,90.04999,14.0,0.4463602,108.226616,14.0,0.0,90.04999,18.0,0.0,157.95253,19.0,0.0,222.3196
LazyConsumer,18.0,0.0,100.62306,19.0,0.0,105.11898,14.0,0.0,142.90207,15.0,0.0,202.31906,17.0,0.4463602,261.27573
EcologicalConsumer,11.0,1.0,208.01923,15.0,0.0,109.38464,15.0,0.0,109.38464,14.0,0.0,139.81773,13.0,0.0,147.86818
LazyConsumer,19.0,0.0,109.201645,14.0,0.0,248.96587,14.0,0.0,186.30083,13.0,0.4463602,309.9032,14.0,0.0,186.30083
LazyConsumer,17.0,0.4463602,336.53677,14.0,0.0,209.9738,14.0,0.0,274.24988,17.0,0.0,336.53677,14.0,0.0,209.9738
LazyConsumer,14.0,0.0,103.81233,16.0,0.0,189.16924,18.0,0.0,109.38464,19.0,0.0,157.03503,14.0,0.0,103.81233
Consumer,18.0,0.0,139.30183,14.0,0.0,314.68237,18.0,0.0,139.30183,19.0,0.0,115.80155,14.0,0.0,314.68237
EcologicalConsumer,16.0,0.0,122.33152,13.0,0.0,96.317184,16.0,0.0,102.41582,18.0,0.0,175.51353,18.0,0.4463602,96.317184
EcologicalConsumer,14.0,0.4463602,144.81023,14.0,0.0,89.498604,18.0,0.0,123.03658,19.0,0.0,182.7813,14.0,0.4463602,89.498604
EcologicalConsumer,15.0,0.4463602,122.31925,15.0,0.0,173.5108,18.0,0.0,101.04455,13.0,0.0,227.70595,15.0,0.0,173.5108
LazyConsumer,14.0,0.0,102.396286,16.0,0.0,95.7549,13.0,0.4463602,121.37957,14.0,0.0,102.396286,18.0,0.0,148.21944
Consumer,14.0,0.0,124.80785,18.0,0.0,114.82596,14.0,0.4463602,124.80785,17.0,0.0,169.20107,14.0,0.0,96.04687
EcologicalConsumer,13.0,0.0,105.68822,15.0,0.0,111.86599,17.0,0.4463602,105.68822,18.0,0.0,163.6154,15.0,0.0,111.86599
Consumer,14.0,0.0,94.72592,16.0,0.0,150.98676,15.0,0.46860057,111.82576,16.0,0.16553594,94.72592,17.0,0.18729404,150.98676
Consumer,15.0,0.0,108.74741,18.0,0.0,154.17523,14.0,0.0,108.74741,18.0,0.0,154.17523,14.0,0.4463602,108.74741
LazyConsumer,17.0,0.4463602,121.37957,18.0,0.0,148.21944,15.0,0.0,102.396286,15.0,0.0,102.396286,15.0,0.0,95.7549
EcologicalConsumer,15.0,0.0,95.880135,17.0,0.0,129.41792,18.0,0.0,134.4656,15.0,0.0,92.61209,14.0,0.4463602,95.880135
EcologicalConsumer,17.0,0.36412215,139.38795,16.0,0.0,93.92018,16.0,0.0,139.38795,18.0,0.0,130.90837,15.0,0.0,93.92018
Consumer,15.0,0.0,131.3659,13.0,0.0,117.273186,15.0,0.4463602,110.47624,15.0,0.0,131.3659,17.0,0.4463602,117.273186
Consumer,16.0,0.0,227.34335,18.0,0.0,88.45903,19.0,0.0,115.97414,14.0,0.0,115.62439,15.0,0.4463602,170.57843
LazyConsumer,17.0,0.0,124.86793,14.0,0.4463602,108.0,17.0,0.0,124.86793,18.0,0.0,165.60193,19.0,0.0,227.97588
EcologicalConsumer,13.0,0.0,109.11004,16.0,0.0,142.14429,18.0,0.0,137.90215,14.0,0.0,142.14429,18.0,0.0,137.90215
LazyConsumer,14.0,0.0,103.81233,16.0,0.4463602,189.16924,14.0,0.0,141.35417,14.0,0.0,103.81233,16.0,0.0,189.16924
Consumer,17.0,0.4463602,113.64858,14.0,0.0,122.14745,14.0,0.0,102.70345,14.0,0.4463602,122.14745,14.0,0.4463602,102.70345
Consumer,11.0,1.0,169.83817,15.0,0.0,156.01282,15.0,0.0,86.209045,14.0,0.0,156.01282,13.0,0.0,112.1606
LazyConsumer,16.0,0.4463602,119.85408,14.0,0.4463602,174.7484,17.0,0.4463602,231.32013,16.0,0.0,119.85408,18.0,0.0,91.787796
Consumer,17.0,0.16553594,314.68237,16.0,0.0,190.11838,13.0,0.0,253.3081,15.0,0.4463602,190.11838,15.0,0.0,253.3081
EcologicalConsumer,19.0,0.0,152.2268,15.0,0.4463602,144.49913,14.0,0.0,104.40307,15.0,0.0,144.49913,17.0,0.4463602,193.59752
EcologicalConsumer,14.0,0.0,114.05701,13.0,0.4463602,125.670204,14.0,0.0,114.05701,13.0,0.0,125.670204,15.0,0.0,114.05701
LazyConsumer,19.0,0.0,105.11898,14.0,0.4463602,261.27573,18.0,0.0,100.62306,16.0,0.4463602,142.90207,14.0,0.0,261.27573
LazyConsumer,16.0,0.0,131.3659,18.0,0.0,148.39474,19.0,0.0,209.91426,18.0,0.0,148.39474,16.0,0.0,131.3659
Consumer,13.0,1.0,97.04638,16.0,0.0,109.041275,13.0,0.0,97.04638,16.0,0.0,117.413795,18.0,0.0,156.72269
LazyConsumer,14.0,0.0,231.32013,14.0,0.0,119.85408,18.0,0.4463602,91.787796,14.0,0.4463602,119.85408,14.0,0.0,119.85408
LazyConsumer,14.0,0.4463602,132.13629,18.0,0.0,98.79271,14.0,0.4463602,98.79271,14.0,0.4463602,132.13629,14.0,0.0,98.79271
LazyConsumer,15.0,0.0,98.79271,13.0,0.0,94.86833,15.0,0.0,98.79271,15.0,0.4463602,132.13629,13.0,0.0,94.86833
EcologicalConsumer,14.0,0.0,95.880135,14.0,0.0,92.61209,14.0,0.0,95.880135,14.0,0.4463602,95.880135,16.0,0.0,129.41792
EcologicalConsumer,15.0,0.0,103.46497,14.0,0.0,139.38795,18.0,0.0,130.90837,19.0,0.0,191.43668,14.0,0.4463602,93.92018
LazyConsumer,14.0,0.0,102.396286,14.0,0.4463602,121.37957,14.0,0.0,102.396286,18.0,0.0,148.21944,19.0,0.0,211.17764
LazyConsumer,13.0,0.0,186.38669,16.0,0.4463602,243.48306,13.0,0.0,186.38669,16.0,0.0,243.48306,15.0,0.0,186.38669
LazyConsumer,11.0,1.0,136.45879,13.0,0.91635776,101.4002,15.0,0.0,115.97414,13.0,0.6997169,101.4002,16.0,0.0,164.3472
Consumer,16.0,0.0,191.90883,14.0,1.0,139.30183,13.0,0.0,314.68237,16.0,0.0,254.1594,13.0,0.0,314.68237
EcologicalConsumer,19.0,0.0,109.0,15.0,0.0,163.21765,14.0,0.0,283.01944,18.0,0.0,116.498924,14.0,0.0,163.21765
LazyConsumer,13.0,0.0,154.20117,14.0,0.0,87.46428,15.0,0.4463602,110.788086,13.0,0.4463602,154.20117,15.0,0.0,110.788086
EcologicalConsumer,14.0,0.0,104.40307,18.0,0.0,106.28264,14.0,0.0,144.49913,14.0,0.0,104.40307,14.0,0.0,144.49913
LazyConsumer,15.0,0.4463602,248.96587,13.0,0.0,309.9032,17.0,0.0,309.9032,18.0,0.0,132.96616,15.0,0.0,186.30083
Consumer,13.0,0.0,150.71164,16.0,0.0,205.27542,13.0,0.0,150.71164,15.0,0.4463602,100.84642,15.0,0.4463602,150.71164
Consumer,13.0,0.0,140.92906,14.0,0.0,92.0489,13.0,0.4463602,140.92906,14.0,0.0,92.0489,13.0,0.0,140.92906
Consumer,17.0,0.4463602,215.1883,17.0,0.4463602,215.1883,17.0,0.0,105.801704,17.0,0.16553594,215.1883,13.0,0.0,159.0283
Consumer,14.0,0.4463602,113.64858,14.0,0.0,102.70345,18.0,0.0,171.96512,19.0,0.0,235.68835,14.0,0.0,102.70345
EcologicalConsumer,13.0,0.0,193.59752,18.0,0.4463602,106.28264,14.0,0.0,104.40307,13.0,0.0,193.59752,14.0,0.0,104.40307
LazyConsumer,13.0,0.0,150.71164,14.0,0.4463602,109.59015,13.0,0.0,150.71164,13.0,0.0,150.71164,14.0,0.0,90.255196
EcologicalConsumer,13.0,0.0,89.19641,13.0,0.6429252,190.58856,14.0,0.3146661,91.389275,13.0,0.0,190.58856,16.0,0.0,137.36084
EcologicalConsumer,14.0,0.0,109.201645,13.0,0.4463602,218.75328,16.0,0.0,162.63148,14.0,0.4463602,109.201645,13.0,0.0,218.75328
Consumer,15.0,0.0,215.24405,13.0,0.0,274.2736,15.0,0.0,215.24405,15.0,0.4463602,155.41557,13.0,0.0,274.2736
EcologicalConsumer,13.0,0.0,248.71872,15.0,0.0,136.56134,13.0,0.0,248.71872,15.0,0.0,192.21082,13.0,0.0,248.71872
Consumer,16.0,0.0,108.74741,13.0,0.0,154.17523,15.0,0.4463602,108.74741,15.0,0.4463602,154.17523,15.0,0.0,108.74741
Consumer,13.0,0.0,170.88008,14.0,0.4463602,86.833176,16.0,0.4463602,170.88008,14.0,0.0,122.14745,16.0,0.0,170.88008
LazyConsumer,11.0,1.0,109.201645,13.0,0.0,132.96616,14.0,0.5470083,309.9032,13.0,0.0,132.96616,13.0,0.6429252,309.9032
EcologicalConsumer,14.0,0.4463602,123.174675,13.0,0.0,166.81726,14.0,0.0,96.0,14.0,0.0,123.174675,14.0,0.0,96.0
EcologicalConsumer,14.0,0.0,203.74493,13.0,0.0,102.83968,13.0,0.6429252,203.74493,14.0,0.3146661,108.461975,13.0,0.0,203.74493
EcologicalConsumer,11.0,1.0,169.91763,15.0,0.0,101.17806,15.0,0.0,101.17806,13.0,0.6997169,117.47766,16.0,0.0,101.17806
EcologicalConsumer,14.0,0.4463602,101.51354,14.0,0.0,133.79462,14.0,0.0,103.40696,18.0,0.0,187.94946,19.0,0.0,252.92291
Consumer,13.0,0.0,106.48004,18.0,0.0,185.2188,15.0,0.4463602,106.48004,15.0,0.0,132.9436,15.0,0.0,106.48004
Consumer,13.0,0.6429252,117.15375,14.0,0.3146661,101.51354,13.0,0.0,117.15375,16.0,0.0,92.43917,13.0,0.0,117.15375
LazyConsumer,16.0,0.0,341.3693,14.0,0.0,215.61308,18.0,0.0,158.44557,18.0,0.0,158.44557,19.0,0.0,122.44999
LazyConsumer,13.0,0.0,217.18655,15.0,0.0,115.97414,15.0,0.0,164.3472,13.0,0.0,217.18655,15.0,0.0,115.97414
LazyConsumer,15.0,0.4463602,254.5938,15.0,0.0,190.96072,17.0,0.4463602,316.37003,18.0,0.0,135.09256,15.0,0.0,254.5938
Consumer,13.0,0.4463602,236.16309,16.0,0.0,180.06943,14.0,0.4463602,125.60653,13.0,0.0,236.16309,18.0,0.4463602,97.16481
Consumer,15.0,0.0,120.0,17.0,0.4463602,228.07893,14.0,0.0,172.80046,16.0,0.4463602,120.0,17.0,0.0,228.07893
LazyConsumer,13.0,0.0,105.076164,16.0,0.0,125.60653,13.0,0.0,105.076164,15.0,0.4463602,125.60653,15.0,0.0,105.076164
EcologicalConsumer,13.0,0.0,109.165016,16.0,0.0,122.67436,18.0,0.0,171.01169,14.0,0.0,122.67436,18.0,0.0,171.01169
LazyConsumer,11.0,1.0,207.87015,15.0,0.0,106.02358,13.0,0.6997169,146.7549,14.0,0.5470083,134.06342,14.0,0.0,134.06342
Consumer,19.0,0.0,122.91867,14.0,0.0,205.76686,14.0,0.4463602,150.0,14.0,0.0,205.76686,14.0,0.0,150.0
LazyConsumer,14.0,0.0,106.02358,15.0,0.0,106.09901,15.0,0.4463602,106.02358,15.0,0.4463602,106.09901,15.0,1.0,106.09901
Consumer,13.0,0.0,107.54069,14.0,0.0,103.81233,16.0,0.4463602,107.54069,14.0,0.0,103.81233,16.0,0.0,107.54069
EcologicalConsumer,15.0,0.0,108.461975,15.0,0.0,152.73506,13.0,0.0,203.74493,15.0,0.0,152.73506,15.0,0.0,108.461975
EcologicalConsumer,15.0,0.4463602,267.95895,13.0,0.4463602,329.5967,15.0,0.0,267.95895,15.0,0.4463602,204.3771,13.0,0.0,329.5967
EcologicalConsumer,13.0,0.0,321.3098,15.0,0.0,260.0,13.0,0.0,321.3098,15.0,0.0,196.8248,15.0,0.0,196.8248
Consumer,18.0,0.0,137.90576,14.0,0.0,101.20277,18.0,0.0,137.90576,14.0,0.0,101.20277,18.0,0.0,108.74741
