,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
LazyConsumer,17.0,0.0,109.27488,18.0,0.0,171.42053,14.0,0.0,133.22162,14.0,0.0,133.22162,16.0,0.0,109.27488
LazyConsumer,16.0,0.644901,203.9338,15.0,0.0,263.4331,16.0,0.0,114.93476,13.0,0.0,155.87816,16.0,0.644901,114.93476
LazyConsumer,13.0,0.644901,245.79869,15.0,0.0,187.0,13.0,0.0,245.79869,15.0,0.0,187.0,13.0,0.0,106.25441
EcologicalConsumer,15.0,0.644901,100.12991,13.0,0.0,170.30855,15.0,0.644901,228.2389,15.0,0.0,100.12991,15.0,0.0,228.2389
LazyConsumer,13.0,0.0,282.7331,16.0,0.0,174.14075,15.0,0.0,129.84991,9.0,1.0,282.7331,11.0,1.0,129.84991
LazyConsumer,15.0,0.644901,118.19052,15.0,0.0,158.47397,13.0,0.0,111.040535,15.0,0.0,118.19052,13.0,0.644901,111.040535
EcologicalConsumer,12.0,1.0,106.381386,15.0,0.0,129.84991,16.0,0.5511315,106.381386,12.0,1.0,151.82227,11.0,1.0,129.84991
LazyConsumer,12.0,0.0,192.31485,14.0,0.0,139.60301,12.0,0.0,192.31485,13.0,0.644901,139.60301,12.0,0.0,192.31485
Consumer,12.0,0.0,158.64426,15.0,0.0,124.02016,12.0,0.0,158.64426,15.0,0.644901,124.02016,12.0,0.0,158.64426
Consumer,15.0,0.0,100.89599,13.0,0.0,191.46017,16.0,0.0,142.90207,10.0,1.0,100.89599,13.0,0.0,102.9563
LazyConsumer,15.0,0.0,262.01718,15.0,0.0,204.28656,13.0,0.0,262.01718,15.0,0.0,204.28656,13.0,0.0,262.01718
Consumer,18.0,0.0,123.10971,14.0,0.0,138.05795,15.0,0.0,101.86756,15.0,0.644901,192.35384,13.0,0.0,138.05795
EcologicalConsumer,15.0,0.0,122.380554,15.0,0.0,256.84625,14.0,0.644901,199.62465,15.0,0.0,122.380554,15.0,0.0,256.84625
EcologicalConsumer,12.0,0.0,228.2389,14.0,0.656451,100.12991,12.0,1.0,228.2389,12.0,0.0,127.91403,12.0,0.644901,228.2389
Consumer,15.0,0.0,99.40825,16.0,0.0,166.35204,12.0,0.0,121.037186,15.0,0.0,166.35204,14.0,0.0,99.40825
LazyConsumer,14.0,0.0,94.72592,15.0,0.0,122.380554,15.0,0.0,155.6663,15.0,0.644901,122.380554,13.0,0.644901,94.72592
LazyConsumer,13.0,0.0,201.91087,13.0,0.0,201.91087,16.0,0.644901,151.48598,13.0,0.0,201.91087,15.0,0.0,314.68237
EcologicalConsumer,17.0,0.0,103.58089,17.0,0.0,103.58089,18.0,0.0,197.09135,12.0,0.0,133.66002,15.0,0.0,119.54079
EcologicalConsumer,14.0,0.0,113.63538,15.0,0.0,153.63919,16.0,0.644901,113.63538,15.0,0.0,260.5993,16.0,0.0,113.63538
Consumer,13.0,0.0,172.26143,13.0,0.0,109.859,15.0,0.0,94.04786,13.0,0.0,172.26143,15.0,0.644901,94.04786
LazyConsumer,16.0,0.0,120.41595,13.0,0.0,185.84132,13.0,0.0,125.25175,13.0,0.0,185.84132,12.0,1.0,120.41595
LazyConsumer,12.0,0.644901,329.3038,13.0,0.644901,215.07674,12.0,0.0,329.3038,12.0,0.0,329.3038,13.0,0.0,215.07674
Consumer,13.0,0.644901,115.2085,12.0,0.0,185.2188,14.0,0.644901,118.595955,13.0,0.0,115.2085,17.0,0.0,135.83078
Consumer,12.0,0.0,109.859,15.0,0.0,172.26143,15.0,0.0,109.859,13.0,0.0,94.04786,15.0,0.0,172.26143
Consumer,16.0,0.0,184.8053,18.0,0.0,98.15294,15.0,0.0,138.22084,15.0,0.644901,294.73038,15.0,0.0,138.22084
Consumer,15.0,0.644901,192.21082,13.0,0.0,98.762344,17.0,0.0,142.52368,18.0,0.0,243.46252,12.0,0.0,99.00505
EcologicalConsumer,15.0,0.644901,128.28094,15.0,0.0,279.90176,13.0,0.0,220.48357,15.0,0.644901,279.90176,15.0,0.0,128.28094
EcologicalConsumer,13.0,0.0,118.84864,12.0,0.0,189.33568,12.0,0.0,189.33568,15.0,0.0,118.84864,15.0,0.0,189.33568
LazyConsumer,13.0,0.0,97.16481,12.0,0.0,105.1903,17.0,0.0,135.80133,18.0,0.0,232.81967,13.0,0.0,97.16481
EcologicalConsumer,12.0,0.5323639,88.391174,16.0,0.0,192.42142,12.0,0.0,88.391174,14.0,0.0,92.11406,15.0,0.0,192.42142
LazyConsumer,15.0,0.0,159.11317,13.0,0.644901,122.56019,12.0,0.0,130.29965,14.0,0.644901,159.11317,13.0,0.0,122.56019
LazyConsumer,15.0,0.0,123.49089,13.0,0.0,204.28656,15.0,0.644901,123.49089,13.0,0.0,204.28656,15.0,0.0,123.49089
EcologicalConsumer,15.0,0.0,220.7827,16.0,0.0,166.60432,16.0,0.644901,275.28168,15.0,0.0,336.80856,16.0,0.0,166.60432
EcologicalConsumer,15.0,0.0,172.46739,15.0,0.0,114.85643,16.0,0.0,129.13947,15.0,0.644901,114.85643,15.0,0.0,172.46739
LazyConsumer,16.0,0.0,94.72592,13.0,0.0,116.3615,15.0,0.0,122.380554,13.0,0.0,116.3615,16.0,0.644901,155.6663
LazyConsumer,13.0,0.0,220.04546,13.0,0.0,113.0,15.0,0.0,165.60193,13.0,0.0,220.04546,16.0,0.0,130.86252
Consumer,13.0,0.0,127.3185,16.0,0.644901,172.26143,15.0,0.0,109.859,13.0,0.644901,127.3185,15.0,0.0,109.859
EcologicalConsumer,15.0,0.0,115.83177,15.0,0.0,170.81569,15.0,0.0,115.83177,13.0,0.0,121.82774,13.0,0.0,121.82774
EcologicalConsumer,14.0,0.0,100.12991,15.0,0.0,228.2389,15.0,0.0,127.91403,16.0,0.0,170.30855,15.0,0.0,228.2389
EcologicalConsumer,17.0,0.0,197.76755,18.0,0.0,95.07891,13.0,0.0,152.0296,14.0,0.0,114.947815,15.0,0.0,152.0296
LazyConsumer,15.0,0.0,314.6967,14.0,0.0,253.16003,15.0,0.0,314.6967,16.0,0.0,199.11052,16.0,0.0,199.11052
Consumer,16.0,0.5511315,150.74814,12.0,1.0,98.67117,13.0,0.5511315,150.74814,15.0,0.5511315,201.3579,13.0,0.0,150.74814
EcologicalConsumer,10.0,1.0,150.98676,13.0,0.0,205.42882,12.0,1.0,322.59573,14.0,0.53843623,322.59573,15.0,0.0,260.5993
EcologicalConsumer,13.0,0.644901,112.29426,15.0,0.644901,139.60301,16.0,0.0,103.6195,13.0,0.0,112.29426,15.0,0.0,139.60301
EcologicalConsumer,14.0,0.0,113.15918,15.0,0.644901,214.66252,16.0,0.644901,113.15918,15.0,0.0,127.94139,15.0,0.0,214.66252
EcologicalConsumer,15.0,0.0,256.3201,14.0,0.0,197.76755,15.0,0.0,114.947815,16.0,0.0,152.0296,15.0,0.0,114.947815
Consumer,10.0,1.0,118.595955,13.0,0.6208244,115.2085,15.0,0.0,135.83078,9.0,1.0,185.2188,14.0,0.0,142.94754
LazyConsumer,13.0,0.0,121.64292,15.0,0.0,109.65856,13.0,0.644901,121.64292,15.0,0.0,109.65856,17.0,0.0,153.67499
LazyConsumer,13.0,0.0,105.1903,16.0,0.0,135.80133,13.0,0.0,105.1903,13.0,0.0,183.00273,12.0,1.0,135.80133
Consumer,16.0,0.644901,138.05795,13.0,0.644901,107.54069,16.0,0.0,101.86756,15.0,0.0,192.35384,13.0,0.0,107.54069
LazyConsumer,14.0,0.5323639,94.86833,15.0,0.0,144.95862,12.0,0.0,128.88754,15.0,0.0,144.95862,12.0,0.0,128.88754
Consumer,15.0,0.0,134.1119,17.0,0.0,119.88744,17.0,0.0,119.88744,18.0,0.0,168.00298,12.0,0.0,162.00308
EcologicalConsumer,13.0,0.6208244,139.05394,12.0,1.0,239.17567,12.0,0.0,139.05394,12.0,0.5323639,239.17567,16.0,0.0,108.68302
LazyConsumer,15.0,0.0,314.6967,13.0,0.0,253.16003,15.0,0.0,146.38647,15.0,0.0,314.6967,16.0,0.0,199.11052
Consumer,13.0,0.0,212.32286,15.0,0.0,156.15697,13.0,0.0,101.04455,13.0,0.0,212.32286,16.0,0.0,119.03781
LazyConsumer,13.0,0.0,189.01057,12.0,0.644901,298.54312,12.0,0.0,298.54312,13.0,0.644901,189.01057,12.0,0.0,298.54312
LazyConsumer,12.0,1.0,185.84132,14.0,0.656451,125.25175,12.0,1.0,185.84132,15.0,0.0,149.24141,12.0,0.0,120.41595
Consumer,12.0,0.0,98.67117,15.0,0.0,104.40307,16.0,0.0,201.3579,14.0,0.5323639,104.40307,15.0,0.0,201.3579
LazyConsumer,13.0,0.644901,138.29317,12.0,0.0,185.84132,13.0,0.0,138.29317,17.0,0.0,120.41595,18.0,0.0,149.24141
EcologicalConsumer,15.0,0.0,115.83177,15.0,0.0,170.81569,15.0,0.644901,115.83177,13.0,0.0,121.82774,15.0,0.644901,170.81569
EcologicalConsumer,12.0,0.0,143.45033,15.0,0.644901,128.68954,12.0,0.0,143.45033,17.0,0.0,101.118744,18.0,0.0,169.80577
Consumer,13.0,0.644901,145.04137,16.0,0.0,196.11476,13.0,0.0,310.04837,15.0,0.0,249.01807,12.0,1.0,196.11476
EcologicalConsumer,13.0,0.644901,279.8607,13.0,0.0,133.76472,15.0,0.0,221.47235,13.0,0.644901,133.76472,15.0,0.644901,221.47235
EcologicalConsumer,14.0,0.5323639,98.79271,12.0,0.0,134.71451,14.0,0.0,98.79271,15.0,0.0,142.27087,12.0,0.0,134.71451
LazyConsumer,15.0,0.0,139.60301,15.0,0.644901,139.60301,13.0,0.0,108.41586,15.0,0.644901,139.60301,13.0,0.0,108.41586
EcologicalConsumer,16.0,0.0,98.0,15.0,0.0,129.13947,16.0,0.0,98.0,18.0,0.0,220.04546,13.0,0.0,129.13947
EcologicalConsumer,15.0,0.0,151.82227,15.0,0.644901,106.381386,16.0,0.0,129.84991,15.0,0.0,151.82227,16.0,0.0,109.07796
LazyConsumer,12.0,1.0,179.63574,9.0,1.0,287.2351,11.0,1.0,135.67976,16.0,0.0,179.63574,9.0,1.0,287.2351
LazyConsumer,16.0,0.0,211.17764,18.0,0.0,98.731964,13.0,0.0,164.83022,16.0,0.0,125.23977,13.0,0.0,164.83022
Consumer,16.0,0.644901,115.41231,15.0,0.0,141.60509,16.0,0.0,180.83418,15.0,0.0,141.60509,16.0,0.0,180.83418
Consumer,13.0,0.644901,115.97414,13.0,0.0,183.86136,13.0,0.644901,115.97414,16.0,0.0,139.81773,13.0,0.0,115.97414
LazyConsumer,13.0,0.0,119.54916,15.0,0.5511315,117.881294,13.0,0.0,119.54916,15.0,0.0,117.881294,13.0,0.644901,119.54916
LazyConsumer,18.0,0.0,227.30817,16.0,0.644901,128.40561,14.0,0.0,89.80534,15.0,0.0,176.4653,15.0,0.644901,100.70253
Consumer,13.0,0.0,94.04786,15.0,0.644901,109.859,13.0,0.644901,94.04786,15.0,0.0,172.26143,15.0,0.0,109.859
Consumer,13.0,0.0,134.1119,13.0,0.0,162.00308,16.0,0.0,115.03912,13.0,0.0,162.00308,13.0,0.0,134.1119
Consumer,15.0,0.0,194.69977,16.0,0.0,144.49913,18.0,0.0,246.23769,13.0,0.644901,194.69977,13.0,0.644901,194.69977
LazyConsumer,15.0,0.644901,111.040535,15.0,0.0,121.59358,16.0,0.0,165.70154,16.0,0.644901,91.04944,15.0,0.0,121.59358
LazyConsumer,12.0,1.0,220.04546,11.0,1.0,113.0,13.0,0.0,130.86252,9.0,1.0,220.04546,13.0,0.0,130.86252
Consumer,15.0,0.0,194.69977,13.0,0.644901,99.62429,15.0,0.0,194.69977,15.0,0.0,97.862144,16.0,0.0,144.49913
EcologicalConsumer,11.0,1.0,132.90974,9.0,1.0,142.80057,13.0,0.0,104.56099,12.0,0.644901,142.80057,13.0,0.644901,104.56099
EcologicalConsumer,12.0,1.0,134.71451,14.0,0.656451,142.27087,12.0,1.0,134.71451,15.0,0.0,98.79271,9.0,1.0,185.32135
Consumer,16.0,0.644901,101.86756,15.0,0.0,192.35384,15.0,0.0,192.35384,13.0,0.644901,107.54069,15.0,0.0,192.35384
LazyConsumer,13.0,0.0,279.8607,16.0,0.0,225.87828,15.0,0.0,172.154,15.0,0.0,279.8607,16.0,0.0,225.87828
EcologicalConsumer,15.0,0.0,224.94888,16.0,0.0,136.69308,15.0,0.0,224.94888,14.0,0.644901,118.03813,15.0,0.0,224.94888
LazyConsumer,14.0,0.0,225.71886,14.0,0.0,225.71886,15.0,0.0,127.41271,15.0,0.644901,286.22543,13.0,0.0,225.71886
Consumer,18.0,0.0,87.36132,13.0,0.0,238.07562,13.0,0.0,238.07562,15.0,0.0,133.79462,13.0,0.644901,238.07562
LazyConsumer,13.0,0.0,94.86833,15.0,0.0,128.88754,13.0,0.0,94.86833,13.0,0.0,94.86833,15.0,0.644901,128.88754
EcologicalConsumer,13.0,0.0,114.85643,13.0,0.0,172.46739,15.0,0.644901,98.0,15.0,0.0,98.0,13.0,0.0,172.46739
LazyConsumer,12.0,0.0,223.39427,15.0,0.644901,101.4002,13.0,0.0,166.2077,17.0,0.0,125.80143,17.0,0.0,125.80143
LazyConsumer,18.0,0.0,122.14745,12.0,0.0,207.50903,15.0,0.644901,207.50903,16.0,0.644901,109.65856,15.0,0.644901,207.50903
LazyConsumer,9.0,1.0,150.60213,13.0,0.0,108.66462,12.0,0.644901,150.60213,15.0,0.0,133.22162,13.0,0.0,108.66462
Consumer,12.0,1.0,115.2085,13.0,0.0,185.2188,9.0,0.0,185.2188,16.0,0.5511315,115.2085,11.0,0.0,118.595955
Consumer,12.0,1.0,294.73038,14.0,0.0,138.22084,12.0,1.0,294.73038,12.0,1.0,184.8053,14.0,1.0,294.73038
EcologicalConsumer,15.0,0.0,256.84625,15.0,0.0,256.84625,16.0,0.0,156.46405,15.0,0.644901,256.84625,13.0,0.0,199.62465
EcologicalConsumer,12.0,0.0,331.60217,12.0,0.0,331.60217,14.0,0.0,163.46559,12.0,1.0,331.60217,12.0,1.0,216.60332
EcologicalConsumer,15.0,0.0,113.63538,13.0,0.0,201.24612,15.0,0.0,260.5993,16.0,0.0,153.63919,13.0,0.0,201.24612
EcologicalConsumer,18.0,0.0,111.516815,15.0,0.0,275.28168,13.0,0.644901,336.80856,15.0,0.0,275.28168,13.0,0.644901,166.60432
Consumer,15.0,0.0,119.85408,13.0,0.644901,119.85408,13.0,0.0,161.44348,13.0,0.0,119.85408,15.0,0.0,95.7549
LazyConsumer,18.0,0.0,89.80534,13.0,0.0,228.86896,15.0,0.0,289.3873,13.0,0.644901,228.86896,15.0,0.0,289.3873
Consumer,15.0,0.0,101.86756,12.0,0.0,192.35384,13.0,0.0,107.54069,17.0,0.0,138.05795,17.0,0.0,138.05795
LazyConsumer,13.0,0.0,116.3615,15.0,0.0,125.31959,13.0,0.0,174.41617,16.0,0.0,107.51744,13.0,0.0,116.3615
LazyConsumer,13.0,0.0,289.3873,16.0,0.0,177.62883,13.0,0.0,130.0,12.0,1.0,177.62883,9.0,1.0,289.3873
Consumer,15.0,0.0,172.51376,15.0,0.644901,112.64102,16.0,0.0,126.035706,15.0,0.644901,172.51376,16.0,0.0,124.33825
LazyConsumer,9.0,1.0,179.04749,16.0,0.0,138.68309,12.0,0.0,143.53397,14.0,0.0,105.11898,15.0,0.0,138.68309
LazyConsumer,15.0,0.0,151.64432,13.0,0.0,204.0,15.0,0.0,151.64432,13.0,0.0,114.424644,13.0,0.0,204.0
EcologicalConsumer,10.0,1.0,129.84991,13.0,0.6208244,106.381386,12.0,1.0,151.82227,15.0,0.0,167.81537,12.0,0.0,106.381386
LazyConsumer,13.0,0.644901,197.4082,15.0,0.644901,307.7028,16.0,0.0,247.87296,13.0,0.0,197.4082,16.0,0.644901,247.87296
LazyConsumer,15.0,0.0,203.9338,14.0,0.0,150.08331,16.0,0.0,118.5327,18.0,0.0,122.57651,15.0,0.0,203.9338
EcologicalConsumer,15.0,0.644901,111.32385,13.0,0.0,185.2188,17.0,0.0,142.52368,17.0,0.0,142.52368,18.0,0.0,100.84642
Consumer,16.0,0.0,119.88744,15.0,0.0,115.03912,15.0,0.0,115.03912,16.0,0.0,119.88744,18.0,0.0,168.00298
Consumer,12.0,0.0,95.29428,15.0,0.644901,95.29428,15.0,0.644901,95.29428,15.0,0.0,133.30417,16.0,0.0,90.47099
LazyConsumer,15.0,0.0,150.60213,16.0,0.0,109.27488,15.0,0.0,108.66462,16.0,0.0,109.27488,18.0,0.0,171.42053
LazyConsumer,15.0,0.0,203.9338,9.0,1.0,89.26926,16.0,0.0,114.93476,12.0,0.0,263.4331,14.0,0.0,203.9338
LazyConsumer,10.0,1.0,149.45903,13.0,0.6208244,197.4082,12.0,1.0,307.7028,9.0,0.0,307.7028,14.0,0.0,105.51303
EcologicalConsumer,13.0,0.0,186.01076,12.0,1.0,138.4052,12.0,1.0,104.65658,13.0,0.5511315,138.4052,9.0,1.0,104.65658
Consumer,16.0,0.0,150.74814,18.0,0.0,252.92686,14.0,0.0,104.40307,14.0,0.0,104.40307,15.0,0.0,98.67117
LazyConsumer,14.0,0.0,216.02083,15.0,0.0,127.059044,15.0,0.0,274.93454,13.0,0.0,216.02083,15.0,0.644901,274.93454
Consumer,18.0,0.0,193.45801,13.0,0.0,108.157295,15.0,0.0,152.50246,13.0,0.0,108.157295,15.0,0.644901,152.50246
EcologicalConsumer,16.0,0.0,164.7574,14.0,0.5323639,104.0865,15.0,0.644901,164.7574,14.0,0.0,104.0865,15.0,0.0,164.7574
LazyConsumer,15.0,0.0,105.1903,14.0,0.0,97.16481,16.0,0.0,135.80133,16.0,0.0,135.80133,16.0,0.0,135.80133
Consumer,15.0,0.0,302.36734,15.0,0.0,146.6049,15.0,0.0,302.36734,16.0,0.0,193.2175,15.0,0.0,146.6049
LazyConsumer,13.0,0.0,189.01057,17.0,0.0,238.87234,18.0,0.0,101.607086,12.0,0.0,298.54312,16.0,0.644901,142.41138
Consumer,18.0,0.0,252.92686,15.0,0.0,201.3579,15.0,0.0,201.3579,15.0,0.0,98.67117,13.0,0.0,104.40307
EcologicalConsumer,12.0,0.0,88.391174,13.0,0.644901,92.11406,15.0,0.0,88.391174,13.0,0.0,92.11406,15.0,0.0,192.42142
LazyConsumer,15.0,0.5511315,125.25175,13.0,0.0,120.41595,12.0,0.644901,185.84132,13.0,0.644901,120.41595,12.0,0.0,185.84132
Consumer,13.0,0.5511315,149.28162,15.0,0.5511315,114.791115,9.0,0.0,251.43588,13.0,0.0,149.28162,12.0,0.644901,251.43588
EcologicalConsumer,13.0,0.0,153.63919,12.0,0.644901,260.5993,13.0,0.644901,153.63919,12.0,0.0,260.5993,14.0,0.0,113.63538
Consumer,9.0,1.0,192.35384,13.0,0.0,107.54069,13.0,0.0,107.54069,15.0,0.0,101.86756,13.0,0.644901,107.54069
LazyConsumer,15.0,0.0,146.38647,15.0,0.0,314.6967,13.0,0.0,253.16003,15.0,0.644901,314.6967,13.0,0.0,253.16003
LazyConsumer,18.0,0.0,214.35017,12.0,0.0,111.040535,12.0,0.0,111.040535,14.0,0.0,165.70154,15.0,0.644901,111.040535
EcologicalConsumer,15.0,0.0,189.33568,13.0,0.0,140.07141,15.0,0.644901,189.33568,15.0,0.0,120.50311,14.0,0.644901,140.07141
LazyConsumer,18.0,0.0,103.17461,12.0,0.0,223.39427,15.0,0.0,101.4002,13.0,0.0,166.2077,15.0,0.644901,101.4002
LazyConsumer,14.0,0.0,170.34377,15.0,0.0,104.69002,15.0,0.0,227.30817,13.0,0.0,170.34377,15.0,0.0,227.30817
Consumer,15.0,0.644901,119.85408,13.0,0.0,95.7549,14.0,0.644901,161.44348,16.0,0.0,120.74767,18.0,0.0,207.95432
EcologicalConsumer,11.0,0.0,129.84991,9.0,1.0,151.82227,13.0,0.0,106.381386,15.0,0.0,129.84991,13.0,0.644901,106.381386
LazyConsumer,13.0,0.0,149.24141,15.0,0.0,256.3201,13.0,0.0,149.24141,13.0,0.0,149.24141,13.0,0.0,317.85532
Consumer,16.0,0.644901,163.68567,13.0,0.0,217.68095,15.0,0.0,333.6495,13.0,0.0,217.68095,14.0,0.644901,333.6495
EcologicalConsumer,16.0,0.0,104.56099,18.0,0.0,173.90802,15.0,0.0,102.0,13.0,0.644901,142.80057,13.0,0.0,132.90974
EcologicalConsumer,11.0,0.0,163.46559,12.0,0.0,331.60217,11.0,1.0,163.46559,13.0,0.0,216.60332,9.0,1.0,331.60217
LazyConsumer,10.0,1.0,146.38647,12.0,0.0,314.6967,13.0,0.0,199.11052,12.0,1.0,314.6967,14.0,0.0,95.34149
LazyConsumer,16.0,0.0,108.41586,15.0,0.0,192.31485,16.0,0.0,139.60301,15.0,0.644901,192.31485,16.0,0.0,108.41586
EcologicalConsumer,15.0,0.644901,93.193344,13.0,0.0,107.33592,13.0,0.0,174.01149,15.0,0.0,93.193344,13.0,0.0,174.01149
EcologicalConsumer,18.0,0.0,109.0,15.0,0.0,222.56909,16.0,0.0,106.16968,13.0,0.0,128.14055,16.0,0.644901,106.16968
LazyConsumer,18.0,0.0,179.04749,13.0,0.0,105.11898,15.0,0.0,138.68309,13.0,0.644901,105.11898,15.0,0.644901,138.68309
EcologicalConsumer,18.0,0.0,142.84258,13.0,0.0,140.07141,15.0,0.0,120.50311,15.0,0.0,120.50311,13.0,0.0,140.07141
LazyConsumer,16.0,0.644901,125.31959,13.0,0.644901,107.51744,16.0,0.0,125.31959,13.0,0.0,107.51744,15.0,0.0,174.41617
Consumer,9.0,1.0,310.04837,11.0,0.0,145.04137,11.0,0.0,145.04137,12.0,0.0,310.04837,11.0,1.0,145.04137
LazyConsumer,12.0,1.0,201.91087,13.0,0.0,314.68237,11.0,0.0,151.48598,16.0,0.0,201.91087,12.0,0.0,314.68237
EcologicalConsumer,12.0,0.0,214.66252,15.0,0.0,160.86018,12.0,0.0,214.66252,14.0,0.5323639,160.86018,15.0,0.0,113.15918
Consumer,15.0,0.0,140.00714,16.0,0.0,120.60265,18.0,0.0,193.45801,14.0,0.0,108.157295,15.0,0.0,140.00714
LazyConsumer,15.0,0.0,113.0,15.0,0.0,220.04546,15.0,0.644901,113.0,15.0,0.0,220.04546,13.0,0.0,165.60193
LazyConsumer,16.0,0.0,144.95862,13.0,0.0,109.11004,16.0,0.644901,144.95862,15.0,0.0,128.88754,13.0,0.644901,109.11004
Consumer,15.0,0.0,263.15396,16.0,0.0,159.11317,12.0,0.0,323.86725,15.0,0.0,159.11317,12.0,0.0,323.86725
LazyConsumer,15.0,0.0,204.0,16.0,0.0,122.77215,15.0,0.0,114.424644,15.0,0.0,204.0,16.0,0.0,122.77215
EcologicalConsumer,10.0,1.0,115.83177,12.0,1.0,170.81569,13.0,0.6208244,105.076164,15.0,0.0,121.82774,14.0,0.0,147.0034
EcologicalConsumer,15.0,0.0,103.6195,13.0,0.644901,139.60301,13.0,0.0,143.28294,15.0,0.0,103.6195,13.0,0.0,139.60301
LazyConsumer,13.0,0.0,139.60301,15.0,0.0,139.60301,15.0,0.0,108.41586,15.0,0.0,139.60301,16.0,0.0,112.00893
LazyConsumer,14.0,0.644901,187.0,15.0,0.0,106.25441,15.0,0.0,245.79869,16.0,0.0,141.42842,18.0,0.0,92.11406
LazyConsumer,17.0,0.0,268.33002,18.0,0.0,110.47624,14.0,0.0,162.65915,15.0,0.0,215.07674,16.0,0.644901,162.65915
LazyConsumer,15.0,0.0,289.3873,15.0,0.644901,130.0,15.0,0.0,289.3873,13.0,0.0,228.86896,15.0,0.644901,289.3873
EcologicalConsumer,13.0,0.0,138.4052,16.0,0.0,186.01076,13.0,0.0,138.4052,16.0,0.644901,186.01076,13.0,0.644901,138.4052
